chrom	start	end	weight	ref	E1	E2	E3
chr1	13200000	13400000	0.006374509657050417	13.0	0.2435802783381098	-0.263369689595829	-0.6533089743117755
chr1	13400000	13600000	0.0025401134014671474	16.0	0.39425614141727755	-0.09670626848685324	-0.6353956256924892
chr1	13600000	13800000	0.0025294392525919613	30.0	0.32524993469451563	-0.03664130355282622	-0.6189527065952218
chr1	13800000	14000000	0.002479892478842255	4.0	0.39471859804416864	-0.10804160229499282	-0.6168041801239813
chr1	14000000	14200000	0.0026704465431296584	1.0	0.34279516102129653	-0.0738413831677171	-0.6098338358048435
chr1	14200000	14400000	0.0027230558044739396	2.0	0.30591933902519086	-0.061995247039557735	-0.6480246232651022
chr1	14400000	14600000	0.0022282900129073505	3.0	0.3245521068885465	-0.09750806315249363	-0.6669253053469216
chr1	14600000	14800000	0.002074008272088947	4.0	0.39297535886864365	-0.0219024547699405	-0.6276342632496668
chr1	14800000	15000000	0.0019078957583677312	7.0	0.4345759817493976	0.0010514448590257049	-0.6270566970768974
chr1	15000000	15200000	0.0018614012470914217	17.0	0.47199862320823244	-0.013399143162978923	-0.6128443363174763
chr1	15200000	15400000	0.001972804769469969	30.0	0.5298382198568481	0.04934492497907495	-0.6285362734385392
chr1	15400000	15600000	0.0018635374179212913	41.0	0.5957694450817096	0.061822908626318195	-0.5785835880084735
chr1	15600000	15800000	0.00186532460283555	40.0	0.6246971215852415	0.06392738197519207	-0.5810330725753798
chr1	15800000	16000000	0.0020107177154217244	23.0	0.5757007084820585	0.041323333433684876	-0.6027459551057344
chr1	16000000	16200000	0.0017839275090517264	31.0	0.6649490860589091	0.07570686652709065	-0.5566705649752925
chr1	16200000	16400000	0.0019880306651441416	26.0	0.5671540611958347	0.030053090554809755	-0.5941109068120497
chr1	16400000	16600000	0.0028674143188096913	33.0	0.6183824137502318	0.029575838545893192	-0.6078549453784421
chr1	16600000	16800000	0.0018784613787338942	17.0	0.6086103375438051	-0.008135817424040776	-0.551951946804052
chr1	16800000	17000000	0.003276764874241308	45.0	0.6511580586268086	0.02209658919370272	-0.5465688844125614
chr1	17000000	17200000	0.0012958472597995206	28.0	0.4690078186365563	-0.12001715081900287	-0.7516983104265149
chr1	17200000	17400000	0.0017963530907184047	13.0	0.5639897748594708	-0.03335900178170798	-0.5923611339018107
chr1	17400000	17600000	0.0017830745617062717	8.0	0.5359289564186095	-0.06726693258800384	-0.6217833485090469
chr1	17600000	17800000	0.0017990464100609773	12.0	0.5671343897689941	-0.07620816219622799	-0.5905373060056095
chr1	17800000	18000000	0.001994833484786818	2.0	0.449002648248727	-0.12785967234015064	-0.5990961841568623
chr1	18000000	18200000	0.002012746096253825	4.0	0.5045741780636008	-0.10045028108468561	-0.5824617009656042
chr1	18200000	18400000	0.0019424216259963346	5.0	0.4939378574521342	-0.06625913624947616	-0.5954646559899501
chr1	18400000	18600000	0.002069529866922067	1.0	0.490614952753059	-0.07706182374969947	-0.6286196911526759
chr1	18600000	18800000	0.0018450215216619234	3.0	0.5112455652103141	-0.05861732785878797	-0.6094211693688615
chr1	18800000	19000000	0.0017749460474760959	13.0	0.5339103159383087	-0.08145148580066988	-0.5889741871669805
chr1	19000000	19200000	0.0021895437781586425	18.0	0.5617070851725929	-0.042117948516075254	-0.6097838113907526
chr1	19200000	19400000	0.001926448031056834	45.0	0.551401564429639	-0.02296179528765352	-0.5993175478213943
chr1	19400000	19600000	0.002035504448727733	25.0	0.4418562626645785	-0.05610769397227427	-0.6412024336775223
chr1	19600000	19800000	0.0018549744766812356	35.0	0.49427963503339234	-0.08064776257055069	-0.609346039069107
chr1	19800000	20000000	0.0021662855123709018	14.0	0.43236398217853117	-0.052133075136390185	-0.6235866549238256
chr1	20000000	20200000	0.00230716440193859	19.0	0.42959497013955333	-0.05471884725486578	-0.6033896416025608
chr1	20200000	20400000	0.0021398951669277027	15.0	0.49601456215392076	-0.024451495958275303	-0.5934630181800927
chr1	20400000	20600000	0.002078505410583221	12.0	0.4509979055007335	-0.07433555845826183	-0.62270724360152
chr1	20600000	20800000	0.0019819358611678213	44.0	0.4837758647845955	-0.05278024859794115	-0.6446243518838249
chr1	20800000	21000000	0.002655449070739063	14.0	0.4001207529261779	-0.007381561899503367	-0.6500349298289078
chr1	21000000	21200000	0.0023919987151493323	10.0	0.3731556164012766	-0.03453331825096502	-0.7199992200381188
chr1	21200000	21400000	0.0018410099230870267	15.0	0.4574448306427472	-0.06735538198115845	-0.6748767485826187
chr1	21400000	21600000	0.0022891422094227444	32.0	0.5365880874474077	-0.08853032787839231	-0.6444669254547274
chr1	21600000	21800000	0.001997500683780436	29.0	0.5367375943742216	-0.11766796807491703	-0.6475495212899516
chr1	21800000	22000000	0.0019383940433873442	23.0	0.584548176456689	-0.11490344208444472	-0.6759818814794206
chr1	22000000	22200000	0.001932330253549014	26.0	0.47269279828058997	-0.14795236563838318	-0.6991161043380156
chr1	22200000	22400000	0.0020183532454572024	2.0	0.5046982837807593	-0.06337064637057727	-0.6437243723109598
chr1	22400000	22600000	0.0020723808609868083	8.0	0.5066326310771805	-0.1436832016206358	-0.6300570662910691
chr1	22600000	22800000	0.0019878900816676674	19.0	0.554438152302456	-0.04992115063977355	-0.6635864603167356
chr1	22800000	23000000	0.001964030918493788	11.0	0.4907544613865572	-0.04185032829930852	-0.6763562795044004
chr1	23000000	23200000	0.002046426680468662	20.0	0.3497250951017421	-0.12132077068320056	-0.7252756630863119
chr1	23200000	23400000	0.0020532055752200203	26.0	0.43604129836267064	-0.06202583185092156	-0.7365367723343014
chr1	23400000	23600000	0.0018468025018703582	25.0	0.5008643632924312	-0.05581645585014597	-0.6927659517775496
chr1	23600000	23800000	0.0020426162493716407	43.0	0.48891810578854344	-0.04867683687030969	-0.6669980512304978
chr1	23800000	24000000	0.002331240251741783	42.0	0.4950449246736129	-0.02448287883474313	-0.7026880992619982
chr1	24000000	24200000	0.0019336875606519172	12.0	0.4491197459774353	-0.0065758309355596215	-0.6203006836465517
chr1	24200000	24400000	0.001996010172771381	23.0	0.4616718804821136	0.0165627439456264	-0.676558517804517
chr1	24400000	24600000	0.001985662102615232	30.0	0.4260040252673403	0.014024983705474269	-0.683541734552794
chr1	24600000	24800000	0.002145139475298798	31.0	0.4124143205522683	-0.05886613480789608	-0.7310850730961775
chr1	24800000	25000000	0.002155928518363594	11.0	0.5306075479762681	0.033708513504117424	-0.6718721978797583
chr1	25000000	25200000	0.002132776215366279	3.0	0.5145466210755406	0.004706807620629938	-0.6697339011558492
chr1	25200000	25400000	0.0023677926504376847	56.0	0.42671663079107347	-0.09870104706727571	-0.7758974182411801
chr1	25400000	25600000	0.0022536367901434123	23.0	0.5178300408048323	0.021960077506298473	-0.6766015056809315
chr1	25600000	25800000	0.0020189666716031156	9.0	0.5022404749001672	0.006841071963120355	-0.6588142947293522
chr1	25800000	26000000	0.0018780325305011833	59.0	0.4936020645738824	-0.027688961098972408	-0.6802455745337169
chr1	26000000	26200000	0.001848370628514124	44.0	0.5062058259733715	-0.06959123249516966	-0.6726813271041076
chr1	26200000	26400000	0.0017921874150779713	53.0	0.5503644173724038	-0.020391278843571236	-0.7113498835976524
chr1	26400000	26600000	0.0018929276062036183	61.0	0.5564237316183765	-0.04502030899344899	-0.7120463415260937
chr1	26600000	26800000	0.0021652282822601306	18.0	0.4607431436288273	-0.08554793456555013	-0.6996922312324655
chr1	26800000	27000000	0.0018094589579443084	25.0	0.527883312010566	-0.09276281994693854	-0.7155104547344588
chr1	27000000	27200000	0.0019572313075130847	10.0	0.492116247665887	-0.05989611861358993	-0.6956281348689133
chr1	27200000	27400000	0.0018973267224351308	47.0	0.48708827043052444	-0.09271396175101324	-0.7058642863332312
chr1	27400000	27600000	0.0020058778950678272	9.0	0.5057651845741866	-0.039200753062378246	-0.6874126634267932
chr1	27600000	27800000	0.0019275076012689638	34.0	0.4441002539108952	-0.09067283701158203	-0.7258114106216059
chr1	27800000	28000000	0.00208311023326315	47.0	0.45624010156427613	-0.0506802798741574	-0.6792761112748574
chr1	28000000	28200000	0.002202453622877754	16.0	0.38478453151241715	-0.08762399145507752	-0.7293154681916174
chr1	28200000	28400000	0.002117233736114603	24.0	0.3979217198474378	-0.11230031352221692	-0.7270290550409092
chr1	28400000	28600000	0.0021154472589769166	59.0	0.41839666770067135	-0.11431014175091325	-0.7729917615519554
chr1	28600000	28800000	0.0021040042412759723	23.0	0.40904266654206045	-0.15281421533935943	-0.7495074241331621
chr1	28800000	29000000	0.0019511862209880436	13.0	0.36624578889206877	-0.11253241510350505	-0.7254160437553503
chr1	29000000	29200000	0.002059819564050699	33.0	0.3747148590134041	-0.13274249415057227	-0.7121446498241402
chr1	29200000	29400000	0.0017708956475326802	32.0	0.42935455747195866	-0.24799833168707267	-0.6747068238114589
chr1	29400000	29600000	0.0020389918332936784	1.0	0.36409804738717993	-0.24244918547989538	-0.6547482522693543
chr1	29600000	29800000	0.002211723978437168	2.0	0.36599094977308894	-0.2829583699746268	-0.704575027821387
chr1	29800000	30000000	0.002275860486754675	1.0	0.36709987589766674	-0.23594807370422696	-0.6579846502890543
chr1	30000000	30200000	0.0022824144415219557	2.0	0.36522876805887394	-0.2794149196844188	-0.6616826598430368
chr1	30200000	30400000	0.0022915191423259185	0.0	0.3777060255250098	-0.2602801817415142	-0.6650493972892848
chr1	30400000	30600000	0.0024363811897584694	2.0	0.35750578736339284	-0.22210753211901932	-0.659223675459229
chr1	30600000	30800000	0.0018130183397181757	12.0	0.4616549326571697	-0.20210246819395547	-0.6686133771877231
chr1	30800000	31000000	0.002007413185750353	38.0	0.4913026002755016	-0.09986685717843968	-0.6524058514769909
chr1	31000000	31200000	0.0020109585664496218	18.0	0.3954192770936164	-0.11489825872556766	-0.7467826794064888
chr1	31200000	31400000	0.002004469879095253	23.0	0.4825166918306386	-0.0958883648435225	-0.6890207780456562
chr1	31400000	31600000	0.0020810857618928534	23.0	0.5318520195805502	-0.07081824011859393	-0.642845908850252
chr1	31600000	31800000	0.001689896442655203	85.0	0.6670208295051469	-0.015273772896742938	-0.6190918520901687
chr1	31800000	32000000	0.002085910249264969	32.0	0.4581248279881517	-0.12244186902294446	-0.6828252943168774
chr1	32000000	32200000	0.001951076439322267	23.0	0.5252395218727917	-0.10367384939499276	-0.6987858404780595
chr1	32200000	32400000	0.001859204110748253	83.0	0.5480275800083789	-0.06802918971296741	-0.6707722934977944
chr1	32400000	32600000	0.0021199427304570096	5.0	0.40012813209862835	-0.08981847006238991	-0.7369283308085774
chr1	32600000	32800000	0.0019687936854611656	57.0	0.45709702423948617	-0.07452873032915983	-0.7383713828620643
chr1	32800000	33000000	0.0020409434919092554	44.0	0.5133884038103425	-0.013099274843249733	-0.6920412407334396
chr1	33000000	33200000	0.0020378610528649075	42.0	0.5000930990073642	0.003602557085005374	-0.6454098927154175
chr1	33200000	33400000	0.0021180899510657093	33.0	0.47056226123710215	0.05719522827973912	-0.6448709252412085
chr1	33400000	33600000	0.0021449366470928776	13.0	0.42216659284260716	0.007180853586687023	-0.6694751097071029
chr1	33600000	33800000	0.0021517124871354406	10.0	0.40686098691995876	0.014421307261034069	-0.6815083264040336
chr1	33800000	34000000	0.0021658264038999803	16.0	0.35766658795979683	0.04406165463704832	-0.7014669863929589
chr1	34000000	34200000	0.002386214487511766	8.0	0.3855096052935559	-0.013353930192249947	-0.6761775497357472
chr1	34200000	34400000	0.0025843426369119176	2.0	0.3328931848665413	0.0319635448508844	-0.6877902938893541
chr1	34400000	34600000	0.002445013233885225	0.0	0.3415105736847195	-0.08491064715204032	-0.6723274067362486
chr1	34600000	34800000	0.0021358082508852526	10.0	0.428036001891624	-0.018229227656851386	-0.6561377198469489
chr1	34800000	35000000	0.00216477790994056	16.0	0.4560379026062991	-0.0021704094056359804	-0.6641700963355398
chr1	35000000	35200000	0.002504741094089691	31.0	0.42129656882932054	-0.059366569123610186	-0.7389966849189347
chr1	35200000	35400000	0.002433128427885691	9.0	0.3508319027230447	-0.06451175672233345	-0.74467299528722
chr1	35400000	35600000	0.0022922449791404763	34.0	0.44045459420015726	-0.003962193221720513	-0.6691063790730171
chr1	35600000	35800000	0.002123395096083392	13.0	0.4504003531107083	-0.008872433327266083	-0.6947905688750797
chr1	35800000	36000000	0.002294590487175252	14.0	0.4939624643455538	0.007098958878588675	-0.6801926453205595
chr1	36000000	36200000	0.0020168232493533444	38.0	0.5136549859955176	-0.0028171419174663976	-0.6667578622907483
chr1	36200000	36400000	0.0019465298731906775	26.0	0.5250684881196283	-0.023038921240726536	-0.6277357028295483
chr1	36400000	36600000	0.001795433654264831	33.0	0.4790888229194101	-0.09957066828828731	-0.6383847355334538
chr1	36600000	36800000	0.0021335180348220632	3.0	0.447449372639622	-0.09192354783753257	-0.6193049960977981
chr1	36800000	37000000	0.002171863351788534	5.0	0.45689551476020607	-0.04005725808853004	-0.611207283217225
chr1	37000000	37200000	0.002103054548437994	3.0	0.4351741559012207	-0.10402551335730917	-0.6533664084277695
chr1	37200000	37400000	0.002367710762942421	3.0	0.46233072950225357	-0.06859893948170546	-0.6373723502447398
chr1	37400000	37600000	0.001984344429542623	32.0	0.47348985709731867	-0.13989729957048752	-0.6613725247924785
chr1	37600000	37800000	0.0019237965183861309	38.0	0.5467255968033128	-0.053964104310002294	-0.584266226391974
chr1	37800000	38000000	0.002069436368895083	42.0	0.45473790074133796	-0.11010695820895403	-0.6528096381382495
chr1	38000000	38200000	0.0018867590613813642	12.0	0.45534367560131245	-0.12936529679515346	-0.6886590566034432
chr1	38200000	38400000	0.0020936488961505453	2.0	0.42404186309758246	-0.06947485020146205	-0.6965847327811489
chr1	38400000	38600000	0.002201707367230333	4.0	0.40179892217863517	-0.14878185785074133	-0.6893742356674958
chr1	38600000	38800000	0.0022737730041287956	0.0	0.42349453913586116	-0.09639167511342092	-0.6604242080781143
chr1	38800000	39000000	0.0020017608588783257	27.0	0.3713860401115584	-0.18558617235132968	-0.7261957191845895
chr1	39000000	39200000	0.002072108153826975	15.0	0.42220973337642576	-0.09396204223151204	-0.7218869811902744
chr1	39200000	39400000	0.0024145505526084916	20.0	0.44010921529650954	-0.051680183722585135	-0.7036422767721259
chr1	39400000	39600000	0.0025004505630925305	55.0	0.5665737920091096	-0.01772777649576295	-0.6676127197330124
chr1	39600000	39800000	0.0022892039776507187	26.0	0.6216467066375018	0.04619925949249527	-0.6068645351302309
chr1	39800000	40000000	0.0020474064346095665	32.0	0.5142980700850635	-0.00996694987031426	-0.6451405675147948
chr1	40000000	40200000	0.0024384579046015614	31.0	0.4737702769919457	0.006050286928233547	-0.6820607930177883
chr1	40200000	40400000	0.0025049084269691	24.0	0.47925057289480094	0.05503348891437518	-0.6763039741425325
chr1	40400000	40600000	0.002524734923147561	34.0	0.4712772299845232	0.07640858427027898	-0.6414866422783699
chr1	40600000	40800000	0.0021623072453703395	33.0	0.5881413869053194	0.15210223748910207	-0.6221385342152613
chr1	40800000	41000000	0.0019423776286172395	17.0	0.5561213031402895	0.09394337371554799	-0.6331405053683918
chr1	41000000	41200000	0.0024984884448580225	32.0	0.48006466531692366	0.1512578919318806	-0.6538804392574105
chr1	41200000	41400000	0.0021910359097266578	11.0	0.5371082691055266	0.1692450057837844	-0.6466238412633617
chr1	41400000	41600000	0.0019570043730291276	11.0	0.5434668606061025	0.10984334225473608	-0.6101686119821786
chr1	41600000	41800000	0.0021527683661512974	4.0	0.49152196692266226	0.06006168613279314	-0.5986455960985447
chr1	41800000	42000000	0.0026544157220850513	5.0	0.43487874397069304	0.07098983628664439	-0.6362506640385778
chr1	42000000	42200000	0.002675164094686579	11.0	0.4114384907631492	0.026750501928895026	-0.6462448912909006
chr1	42200000	42400000	0.002684648671308761	11.0	0.4244807395090599	0.025517192834763783	-0.7080218047187167
chr1	42400000	42600000	0.002552169899747897	29.0	0.40017583770377235	-0.016914445569730964	-0.6544632197455819
chr1	42600000	42800000	0.0020873339596015443	45.0	0.48544847892501447	0.012554223043431017	-0.6686730037833757
chr1	42800000	43000000	0.0021962584242692477	34.0	0.5688889356144652	0.00834271545726913	-0.6573446070670013
chr1	43000000	43200000	0.0022193943174203144	23.0	0.5816011892742998	0.016417807169107325	-0.637223111721823
chr1	43200000	43400000	0.001964179547415435	60.0	0.5889074058671384	0.00868975277542232	-0.6378335242326802
chr1	43400000	43600000	0.001923721713640082	40.0	0.6944775052423878	0.015637661273975728	-0.6353556228471351
chr1	43600000	43800000	0.0021977012637306764	57.0	0.6879154556461412	0.008138787604470126	-0.6386286441768381
chr1	43800000	44000000	0.0018910197796416699	114.0	0.6511375593412704	0.08973248223796952	-0.6082246526950335
chr1	44000000	44200000	0.0019891629871117366	40.0	0.6080700170307725	0.05737202270059389	-0.6801431389715221
chr1	44200000	44400000	0.0018346293113643474	27.0	0.6338800861902115	0.14255329562727664	-0.6579843404754515
chr1	44400000	44600000	0.002094850684529192	6.0	0.58998116706973	0.19661471912135015	-0.6387241575884702
chr1	44600000	44800000	0.0018033532445915765	71.0	0.6524499738303674	0.12516951039204124	-0.6611854631642263
chr1	44800000	45000000	0.0020696543398961366	33.0	0.5429642579155378	0.1457444890447579	-0.6801784689174067
chr1	45000000	45200000	0.002653674152412522	29.0	0.466923798359202	0.16388787803720312	-0.6959507262003264
chr1	45200000	45400000	0.0021918035495246155	53.0	0.5231162892926332	0.1613947081006134	-0.6774393837293965
chr1	45400000	45600000	0.002045201635902847	54.0	0.494301806530606	0.11550544654735163	-0.7055948795400331
chr1	45600000	45800000	0.0022119478327811927	55.0	0.5083684478180184	0.14120786660772203	-0.7035165635900852
chr1	45800000	46000000	0.0025549531461124503	4.0	0.4805003567938155	0.16667690363220722	-0.6772787152872507
chr1	46000000	46200000	0.0021059374213915497	40.0	0.5663589755806772	0.26475528958621464	-0.6325127971345974
chr1	46200000	46400000	0.0020063296170798393	40.0	0.6614466243569979	0.37498480596303035	-0.5954682960583844
chr1	46400000	46600000	0.0017193062477281462	45.0	0.6394909657826144	0.6285780210228101	-0.5973287254995415
chr1	46600000	46800000	0.0023555098494337924	51.0	0.4920355787555654	0.6383633732645186	-0.5954325183927767
chr1	46800000	47000000	0.003228967500829811	22.0	0.3040461941913335	0.5835918882207388	-0.6016892393596485
chr1	47000000	47200000	0.003144432509861831	17.0	0.33612212180723194	0.5792934803471241	-0.6020665259246045
chr1	47200000	47400000	0.0021409623175952987	22.0	0.30436328701383186	0.6160361339981066	-0.6030549582435226
chr1	47400000	47600000	0.0018961261970986433	5.0	0.20653419775222384	0.6880678774285283	-0.5407694126789747
chr1	47600000	47800000	0.002087861121321118	5.0	0.10457367970652849	0.7279606450659659	-0.5021322865536739
chr1	47800000	48000000	0.0020856516338679	3.0	-0.03343432213271708	0.7806197722617063	-0.46105874491774335
chr1	48000000	48200000	0.002577284795000305	6.0	-0.16731831661291718	0.5767374343847682	-0.465607153259222
chr1	48200000	48400000	0.003112362855877941	23.0	-0.35309688225282476	0.44001111347931904	-0.4204491443586897
chr1	48400000	48600000	0.0028886466862493494	14.0	-0.4110067253294983	0.45790282098197427	-0.4139441564857081
chr1	48600000	48800000	0.0025524106311621787	10.0	-0.40885392550057487	0.4130521303994886	-0.4039384375476344
chr1	48800000	49000000	0.0027530571649121917	4.0	-0.4644842773140308	0.1788934736035929	-0.4522098478972191
chr1	49000000	49200000	0.0033427107147235	5.0	-0.5152844177558739	-0.07495444288830867	-0.43744326459991806
chr1	49200000	49400000	0.003450760027083084	5.0	-0.5183190897533078	-0.0023624576626635123	-0.44958654957523564
chr1	49400000	49600000	0.003784111347790748	5.0	-0.4857609037625222	-0.0903976226210216	-0.4782057164629914
chr1	49600000	49800000	0.003719991472231347	4.0	-0.4735397210980089	-0.10041005166439657	-0.49885223857838673
chr1	49800000	50000000	0.003904488594949499	6.0	-0.5190336273656104	-0.018772800267046263	-0.4401459952269914
chr1	50000000	50200000	0.002704822144107442	15.0	-0.4667813152349971	0.1993015430810603	-0.43673985664257203
chr1	50200000	50400000	0.0023074046639009697	8.0	-0.33931456801325127	0.34798664415281644	-0.44721981501063307
chr1	50400000	50600000	0.0027270156640582886	9.0	-0.25686306948453147	0.5465540136724807	-0.4777548360570589
chr1	50600000	50800000	0.002847172526858093	5.0	-0.1451628348389069	0.4542763742581386	-0.5160204792923155
chr1	50800000	51000000	0.0031050953527002783	6.0	-0.12487061146841104	0.49966277406534554	-0.5195595073766671
chr1	51000000	51200000	0.0026564703394063895	9.0	-0.12259569820449098	0.4701169623915106	-0.5386499520636713
chr1	51200000	51400000	0.00214061936218385	30.0	0.11043515535855515	0.6004101507656012	-0.5471416231364392
chr1	51400000	51600000	0.002489345715652558	14.0	0.17560170505635223	0.6322161944272151	-0.5668788596191989
chr1	51600000	51800000	0.002487962685501101	42.0	0.2486907389412231	0.6465268533664312	-0.578807654171367
chr1	51800000	52000000	0.002183955452743387	19.0	0.42788220767472657	0.5984953196001782	-0.534934286543533
chr1	52000000	52200000	0.0022459139915718194	21.0	0.46234380057985364	0.471136747458561	-0.6201628150111265
