chrom	start	end	weight	ref	E1	E2	E3
chr1	13600000	13800000	0.0018556588793588956	30.0	-0.4382098040832487	-0.14891798495036293	1.0818069235546317
chr1	13800000	14000000	0.002093952918144333	4.0	-0.8447387638951434	-0.3487619553100388	0.7716428523285437
chr1	14000000	14200000	0.002303315965238906	1.0	-0.9560922420347789	-0.42003862825119576	0.6642907897032881
chr1	14200000	14400000	0.0023479095841811076	2.0	-0.9981093647479398	-0.36522589441382514	0.6650239346333766
chr1	14400000	14600000	0.0021912822194713527	3.0	-0.9112905414249377	-0.3097158741523333	0.6896341500358562
chr1	14600000	14800000	0.002060108487750428	4.0	-0.8879403859115129	-0.2898300627970519	0.7561414504371102
chr1	14800000	15000000	0.0016796995407669499	7.0	-0.35587459241871094	-0.08970429731470522	1.1295035445193242
chr1	15000000	15200000	0.001595838591425482	17.0	0.013356690163934995	-0.021260482707918377	1.1093104730001584
chr1	15200000	15400000	0.0017405240930368092	30.0	0.4335026220123395	0.17913699553654092	1.2674522973413611
chr1	15400000	15600000	0.001685025007799449	41.0	0.7069352598179585	0.20447293852828402	0.9286334887045443
chr1	15600000	15800000	0.001744778916274387	40.0	0.9053463359031954	0.1819062385527514	0.39153183728401797
chr1	15800000	16000000	0.001769735323308887	23.0	0.9751265720029856	0.18015678043658745	0.21302420011413667
chr1	16000000	16200000	0.0018745715657554353	31.0	0.994469211796121	0.12569156871047674	0.04723664344150067
chr1	16200000	16400000	0.001791286947105682	26.0	0.9318498912330615	0.1255627329619167	0.028282511547238532
chr1	16400000	16600000	0.0025538939972767167	33.0	0.7983793190860116	0.07420085469581414	0.021072942002883878
chr1	16600000	16800000	0.001500274045345044	17.0	0.7437459459388457	0.10111130071929422	0.2068394186438696
chr1	16800000	17000000	0.0025446609887164445	45.0	0.7543827404832907	0.09327365035415044	0.16342213526233212
chr1	17000000	17200000	0.000976029486743641	28.0	0.5459557290406089	0.03530904060563843	-0.06883748179252645
chr1	17200000	17400000	0.0017908810170018813	13.0	0.7078020173613616	0.11581855765815573	0.4225042480001161
chr1	17400000	17600000	0.0017087881565993844	8.0	0.48870728272182246	0.058184601535185475	0.6410313007205303
chr1	17600000	17800000	0.001672307247081775	12.0	0.10920162573881637	-0.027076347166001175	0.7910396539118973
chr1	17800000	18000000	0.0018136272218246226	2.0	-0.2936271783197374	-0.15533875268494604	0.7357188058035588
chr1	18000000	18200000	0.002064884503723927	4.0	-0.747602308530494	-0.35730390087805347	0.6809493774465095
chr1	18200000	18400000	0.002182827252384402	5.0	-0.811386151009097	-0.3888156884636597	0.7645793651117562
chr1	18400000	18600000	0.0020038409730173817	1.0	-0.72740049281763	-0.40733293870687814	0.6987885407988598
chr1	18600000	18800000	0.0017793075224214934	3.0	-0.31666831440763843	-0.1458853723818122	0.8256313298027954
chr1	18800000	19000000	0.0015720076623154465	13.0	0.2960364418652556	0.052715481500434834	0.7360267573588825
chr1	19000000	19200000	0.0019688812555054397	18.0	0.6110780777147913	0.11726457111445396	0.42562492647622624
chr1	19200000	19400000	0.0016214338661578683	45.0	0.6910232545140007	0.04879477482553951	0.15017413478145997
chr1	19400000	19600000	0.0016591412686597319	25.0	0.7521172573980557	0.05018514567322472	0.1711386457232803
chr1	19600000	19800000	0.0015970691556996988	35.0	0.636849109311052	0.034217320995724165	0.03429395060398219
chr1	19800000	20000000	0.0018237671995274389	14.0	0.4405962400862606	-0.01351251570652765	0.018328840680033563
chr1	20000000	20200000	0.001989093210531275	19.0	0.27000792790335393	-0.029963362535214835	0.05081455129877603
chr1	20200000	20400000	0.001933123487135835	15.0	0.3740971959494073	0.006339505221185614	0.025483102388584686
chr1	20400000	20600000	0.001787737746266651	12.0	0.5352322664427148	0.01552730656180947	-0.1155410987169789
chr1	20600000	20800000	0.0017145519880918073	44.0	0.6434941268852338	0.0006983844323654447	-0.3128013861635775
chr1	20800000	21000000	0.002079250392341191	14.0	0.6955390512401318	0.005086521332978322	-0.2804933908249148
chr1	21000000	21200000	0.0019013319800025637	10.0	0.6355749987949102	0.0002449311147932837	-0.37663464503797833
chr1	21200000	21400000	0.001669679824335477	15.0	0.6157931088779268	-0.029644396564037657	-0.47303729107650655
chr1	21400000	21600000	0.002203242118169409	32.0	0.6391416182664552	-0.011947062909690557	-0.4179114804691309
chr1	21600000	21800000	0.001864327669228448	29.0	0.6103356558847817	-0.05693042916574007	-0.5772879324133623
chr1	21800000	22000000	0.0019986338245775548	23.0	0.6384851041150376	-0.05054338604414694	-0.5814227766028123
chr1	22000000	22200000	0.0017374795329524043	26.0	0.526026605149759	-0.06627843886842237	-0.5106658650909418
chr1	22200000	22400000	0.001960492098958505	2.0	0.5261984317289521	-0.07390867780552839	-0.424061864014582
chr1	22400000	22600000	0.0018556325367497762	8.0	0.509705620050211	-0.09172022150035572	-0.4704216895348206
chr1	22600000	22800000	0.0018512802398212207	19.0	0.6021947415128328	-0.0758078213835015	-0.47762867626685196
chr1	22800000	23000000	0.0017970956736983324	11.0	0.5548242894398211	-0.06295278903547101	-0.48893112815571727
chr1	23000000	23200000	0.0016402289579858476	20.0	0.5332631164302755	-0.04832714764557325	-0.5233273717666344
chr1	23200000	23400000	0.0017574258908704264	26.0	0.5890339449297111	-0.0183923874542976	-0.5194086851934686
chr1	23400000	23600000	0.0017315608533462056	25.0	0.6184488417067519	-0.018138974414730866	-0.5447462421320872
chr1	23600000	23800000	0.0018839135592702162	43.0	0.599302235547191	-0.050381159648524194	-0.5627965596992085
chr1	23800000	24000000	0.0020202522105325256	42.0	0.59710447442798	-0.0680903483916611	-0.5303640884484666
chr1	24000000	24200000	0.0018154855907968673	12.0	0.5604420700218048	-0.06453131610070015	-0.5158478299416758
chr1	24200000	24400000	0.0018400385267316798	23.0	0.619643804727363	-0.042928395071283265	-0.45775975468459756
chr1	24400000	24600000	0.0017126257237207434	30.0	0.5850648460902009	-0.048637510556949724	-0.4706736988346402
chr1	24600000	24800000	0.0017899257469843374	31.0	0.6054539442540413	-0.047940421636367005	-0.5130238619868017
chr1	24800000	25000000	0.0019084908513836805	11.0	0.6194942759075938	-0.047062723975660324	-0.4625944017461314
chr1	25000000	25200000	0.0019593645597238136	3.0	0.5922081379607869	-0.06168368703269322	-0.47151131943195884
chr1	25200000	25400000	0.0018157633966858805	56.0	0.48269235117227943	-0.057157119031171856	-0.5493703524268941
chr1	25400000	25600000	0.0020117506327164436	23.0	0.6394983134593646	-0.02773153688670152	-0.4713160273986393
chr1	25600000	25800000	0.0020115516823700718	9.0	0.6515779552623133	-0.03333137278895134	-0.4367057243858083
chr1	25800000	26000000	0.0016836090974010774	59.0	0.6859987359076182	-0.03338944395337258	-0.5384968021548386
chr1	26000000	26200000	0.0018058000561594339	44.0	0.6455730466549912	-0.02560647016815503	-0.5235406384654142
chr1	26200000	26400000	0.0018072189446602456	53.0	0.7357871452181505	0.01934213388583258	-0.5030452143478786
chr1	26400000	26600000	0.0018048570520377465	61.0	0.7149012361375466	-0.011948238603111717	-0.5528458857811454
chr1	26600000	26800000	0.0018907902955481537	18.0	0.819352109377587	0.02767629452881025	-0.44893453020820484
chr1	26800000	27000000	0.0017089338283328322	25.0	0.7534290234712964	0.00081723476044815	-0.5368645587826498
chr1	27000000	27200000	0.0018669911500775937	10.0	0.795918699508301	0.020629743475951094	-0.4531279866416472
chr1	27200000	27400000	0.0018102892255169054	47.0	0.7479556362307955	0.03656870244421666	-0.4649497893470116
chr1	27400000	27600000	0.0018748817436580242	9.0	0.9046064702292899	0.06710484567089034	-0.38834265339325946
chr1	27600000	27800000	0.0017388882517478407	34.0	0.7767123810324605	0.04480396484526613	-0.4027927993966023
chr1	27800000	28000000	0.001817653838311548	47.0	0.8154141412153576	0.09755138101132248	-0.2759368420420023
chr1	28000000	28200000	0.0018400348756825633	16.0	0.8365345268188457	0.11744840697201027	-0.1794190494271865
chr1	28200000	28400000	0.0018000072780787189	24.0	0.7649087103131792	0.13077104356344696	-0.12295015997976243
chr1	28400000	28600000	0.0018384815817522545	59.0	0.7542457760525043	0.15927520200852263	-0.0010485857281434295
chr1	28600000	28800000	0.0017775550367275616	23.0	0.6146200234257467	0.16265493545587115	0.2741866626828865
chr1	28800000	29000000	0.0018206880668671579	13.0	0.32660742380116603	0.1367131636396001	0.5094901488244185
chr1	29000000	29200000	0.0017454429360497011	33.0	0.2920774679668996	0.14297023306571513	0.6092204657540528
chr1	29200000	29400000	0.0015675771743067985	32.0	-0.13755546018219691	-0.05294412995334896	0.5778936054930078
chr1	29400000	29600000	0.0019399971292933917	1.0	-0.7011148649580256	-0.21128713075007136	0.534799609234429
chr1	29600000	29800000	0.0018076867710094583	2.0	-0.47016044304167776	-0.10818128894664804	0.5477258124737808
chr1	29800000	30000000	0.0020140546768317594	1.0	-0.6566157977676512	-0.166094304453281	0.48098910443028675
chr1	30000000	30200000	0.0019695581249087393	2.0	-0.5903000086813532	-0.18562057249869038	0.44695096811395824
chr1	30200000	30400000	0.0019856773477967757	0.0	-0.6980424289886108	-0.20176442714738343	0.5267241313274342
chr1	30400000	30600000	0.0019890974098757887	2.0	-0.4234743818384731	-0.07315567303949697	0.6859908203126563
chr1	30600000	30800000	0.0016223202399547085	12.0	0.04022761676351462	0.02560644979450451	0.6570361192470182
chr1	30800000	31000000	0.0017843481221076335	38.0	0.6161304814188248	0.2206372032267985	0.6710531093962228
chr1	31000000	31200000	0.001760253921355824	18.0	0.6465647350514615	0.16738491585464862	0.17985139027254776
chr1	31200000	31400000	0.0018123579701584509	23.0	0.7504699776459741	0.12588768890005864	0.019762194243992833
chr1	31400000	31600000	0.001995545269474969	23.0	0.8045538270973257	0.11704922831282942	-0.13879099570321451
chr1	31600000	31800000	0.0018089651301440655	85.0	0.9275221383420769	0.13470416117925454	-0.22385007027484483
chr1	31800000	32000000	0.0018663646154202182	32.0	0.8230712458382581	0.11456773454925914	-0.24254402386312812
chr1	32000000	32200000	0.0017615271142554724	23.0	0.8773642225647429	0.10873927208909025	-0.26766895374204247
chr1	32200000	32400000	0.001808345379619176	83.0	0.8969085655603499	0.12182721689811637	-0.19086619904900756
chr1	32400000	32600000	0.0018635356678010128	5.0	0.7230262597238374	0.13639664601870094	-0.07847144745317429
chr1	32600000	32800000	0.0017861949697606369	57.0	0.8044435116911326	0.15409113392844967	0.05818676376179031
chr1	32800000	33000000	0.0018012751622131231	44.0	0.77774644969009	0.14714509797737277	0.36033791911154744
chr1	33000000	33200000	0.0017565718866321617	42.0	0.586721417031728	0.15504688005656464	0.620225334429129
chr1	33200000	33400000	0.0017838323911994085	33.0	0.4063640739092379	0.1147259924673256	0.9322711396973951
chr1	33400000	33600000	0.001650564887370937	13.0	-0.0932779083354438	-0.08582170532986985	0.8412418720378837
chr1	33600000	33800000	0.0017500937575108582	10.0	-0.47181296867480893	-0.28656997338735285	0.6096025077214989
chr1	33800000	34000000	0.0018922438988193528	16.0	-0.40979824748598004	-0.17188669511173474	0.8743525321664367
chr1	34000000	34200000	0.0020366780449305984	8.0	-0.5373899520484775	-0.24783015172367867	0.6800814305298662
chr1	34200000	34400000	0.002284735198221169	2.0	-0.9339828919271733	-0.4012665881316007	0.659444429080597
chr1	34400000	34600000	0.0022047647424527487	0.0	-0.9612383310798528	-0.4275134084431167	0.6272940521208783
chr1	34600000	34800000	0.0018257887811799676	10.0	-0.6123752913620906	-0.37858303939220933	0.6902148073506613
chr1	34800000	35000000	0.001829813132521247	16.0	-0.002459195014050216	-0.030241963618736756	0.7269456933374986
chr1	35000000	35200000	0.001977817509570435	31.0	0.38481944420619124	0.13807093329993525	0.5115190337080473
chr1	35200000	35400000	0.0019272671303329789	9.0	0.5144750381619466	0.14936154575806887	0.38664636237591027
chr1	35400000	35600000	0.0019822157600336778	34.0	0.6057429726223597	0.15748949278254876	0.39464729574023794
chr1	35600000	35800000	0.0018270652948157633	13.0	0.6425928562555252	0.16539727360641268	0.36011239223488417
chr1	35800000	36000000	0.0018465673136904143	14.0	0.7012635537445179	0.15727562450601162	0.38335036492630165
chr1	36000000	36200000	0.0018135533396560573	38.0	0.6756543918309694	0.1657164244846298	0.47188257289145036
chr1	36200000	36400000	0.0017863046608960643	26.0	0.6916429634560907	0.16964008603958228	0.6494570301464703
chr1	36400000	36600000	0.001550486533968951	33.0	-0.05562171645931761	-0.10500974153812777	0.8497414538324178
chr1	36600000	36800000	0.0019284186286265901	3.0	-0.7964818135428011	-0.45164311211009767	0.7794704538825891
chr1	36800000	37000000	0.002169458121021518	5.0	-0.9363205717110181	-0.48158871326289826	0.8167940075813983
chr1	37000000	37200000	0.0020847138476782407	3.0	-0.9330386415204909	-0.44196293404831005	0.7615026938229644
chr1	37200000	37400000	0.002045874633715485	3.0	-0.866935337633391	-0.4747181448905197	0.7143619912619058
chr1	37400000	37600000	0.0015682106673423552	32.0	0.059894342472491556	-0.05845411302803177	0.8732858034253379
chr1	37600000	37800000	0.001752273166682328	38.0	0.21153394120450625	0.020301268258020904	0.9368774905748039
chr1	37800000	38000000	0.0017688202261818245	42.0	0.40247821322594884	0.11105157075297523	0.7885709304949213
chr1	38000000	38200000	0.0016305589258451617	12.0	-0.28770370488102864	-0.12809965230212975	0.7127089120572796
chr1	38200000	38400000	0.0019217353204285903	2.0	-0.7323308861955616	-0.2513377637185684	0.7522406598597577
chr1	38400000	38600000	0.0021734993921651907	4.0	-0.907549187042521	-0.3429162516349453	0.6456882897585265
chr1	38600000	38800000	0.002012819735321865	0.0	-0.8416793008694876	-0.3445033422327189	0.6542162127880001
chr1	38800000	39000000	0.0016484437100908634	27.0	0.13704341361595535	0.02252794974255426	0.593328223066381
chr1	39000000	39200000	0.0017448513378546342	15.0	0.5481767573478935	0.1533536013924071	0.44656088643282654
chr1	39200000	39400000	0.0020149293044527073	20.0	0.6664972883314632	0.22354014804659436	0.35062193621046034
chr1	39400000	39600000	0.0021938525102289568	55.0	0.7535761697605213	0.1843062144076678	0.19771999315413577
chr1	39600000	39800000	0.002090533067091457	26.0	0.8619321929330939	0.15245621751792776	0.11193535904145774
chr1	39800000	40000000	0.0018389915024529379	32.0	0.900291449921228	0.15266436660994093	-0.05832264594105565
chr1	40000000	40200000	0.0019265153264647597	31.0	0.8336178312076901	0.1190685252067996	-0.21393523451575636
chr1	40200000	40400000	0.0020085045143334933	24.0	0.8495351494775824	0.15542248549823098	-0.17607083482415878
chr1	40400000	40600000	0.0020334536938874845	34.0	0.7019270673694897	0.08002003690919306	-0.19890180376933478
chr1	40600000	40800000	0.0019382748008082496	33.0	0.8684931300722165	0.09776262866664191	-0.1842965677700108
chr1	40800000	41000000	0.0017581148554255996	17.0	0.8375890764583772	0.10061452109288035	-0.2674188302184828
chr1	41000000	41200000	0.0019359926051561705	32.0	0.7453630240199844	0.06646835604239952	-0.1838550240127946
chr1	41200000	41400000	0.0019399363139384438	11.0	0.7190654792050356	0.0717082366621958	-0.14572858225735794
chr1	41400000	41600000	0.001697202171930409	11.0	0.5862195806782462	0.024452473169130046	-0.23624948512450095
chr1	41600000	41800000	0.0016611181653928232	4.0	0.6679135405464229	0.05071427035025421	-0.12767651462934032
chr1	41800000	42000000	0.0018359657966078224	5.0	0.547822895832547	0.05009452774073069	-0.1634717611705865
chr1	42000000	42200000	0.001958592452595044	11.0	0.3426985807865734	-0.01819861599938525	-0.2253099559851543
chr1	42200000	42400000	0.0019584387906101514	11.0	0.4006550299978494	0.01657760450146773	-0.1643807882607825
chr1	42400000	42600000	0.0019782389176019877	29.0	0.24793385036812463	0.0011137844801970115	-0.20681261649417548
chr1	42600000	42800000	0.0017333052716358545	45.0	0.41628511377600097	0.02571545003064301	-0.26360586442348366
chr1	42800000	43000000	0.0018952134213246438	34.0	0.6110703621425518	0.050005113471162266	-0.27369154791279365
chr1	43000000	43200000	0.0020714535547942544	23.0	0.5281043650634802	0.03733621541879349	-0.3255968671774745
chr1	43200000	43400000	0.0018460666110486433	60.0	0.6780962521603313	0.06882197730719859	-0.42222127231876533
chr1	43400000	43600000	0.001875433599322823	40.0	0.7137588282376782	0.09074114817431209	-0.46749363659408816
chr1	43600000	43800000	0.0019113012382779998	57.0	0.7326557420917708	0.057428149931342785	-0.4163035282998212
chr1	43800000	44000000	0.0017070279911610912	114.0	0.8087786388053704	0.04445675555872703	-0.34425331485216487
chr1	44000000	44200000	0.001703688790810629	40.0	0.6821265698412086	0.0813565075567622	-0.32438717741175593
chr1	44200000	44400000	0.001724854854406028	27.0	0.7246744860026791	0.06961957780774959	-0.24318192041717335
chr1	44400000	44600000	0.0020064164303026316	6.0	0.6804331362925335	0.08357535689683397	-0.2089236776936758
chr1	44600000	44800000	0.0016915267820098675	71.0	0.7473844832340573	0.09227290034429672	-0.2972676508867229
chr1	44800000	45000000	0.0017816605359443649	33.0	0.6907480374281398	0.12405683965870413	-0.13230214490708841
chr1	45000000	45200000	0.0022380128672136526	29.0	0.304359268543969	0.06913250904564676	-0.03220212472675244
chr1	45200000	45400000	0.0019592584655787433	53.0	0.4596445710932528	0.09721951676313335	-0.05556003833973834
chr1	45400000	45600000	0.001780938718513647	54.0	0.5740798096523472	0.12021079644788349	-0.11398203483609762
chr1	45600000	45800000	0.0018479703063596302	55.0	0.8089625311616504	0.18256594328663595	-0.05104189338724563
chr1	45800000	46000000	0.002006285054770388	4.0	0.8173338495135559	0.1955251879602635	0.018003062215420418
chr1	46000000	46200000	0.0019112194811050855	40.0	0.8294925985308848	0.1948081417535977	0.08054412518565905
chr1	46200000	46400000	0.0017113553172753747	40.0	0.8484026089632597	0.20830148372986504	0.4686033395452391
chr1	46400000	46600000	0.001707426307771054	45.0	0.522601986868285	0.11331278770995243	1.1759791510091537
chr1	46600000	46800000	0.0018420411899840558	51.0	-0.15618375688915667	-0.14573325021167396	1.2421129601783014
chr1	46800000	47000000	0.002748703432985889	22.0	-1.0929358240631488	-0.5691716410195283	0.7995967523523346
chr1	47000000	47200000	0.002541808567899482	17.0	-0.8282862615337817	-0.5010570522581332	0.826212681695185
chr1	47200000	47400000	0.0016715289720942922	22.0	0.1185938910608703	0.009396494350198906	1.1367689443975608
chr1	47400000	47600000	0.0015734467007388225	5.0	-0.26694114432282234	-0.11890371323309301	1.0195502475286413
chr1	47600000	47800000	0.0018821667882871157	5.0	-0.6221630505309784	-0.3786169766370668	0.9330411915582317
chr1	47800000	48000000	0.002022848150025509	3.0	-0.9148311518734258	-0.6409535485914387	0.7434994607902753
chr1	48000000	48200000	0.0022236209018475	6.0	-0.8932654912808016	-0.648163865883789	0.5444954279163713
chr1	48200000	48400000	0.002368749256658316	23.0	-0.8967897488606049	-0.6533643268755471	0.48160716922954644
chr1	48400000	48600000	0.0022247416224109545	14.0	-0.8339032341108761	-0.6488210760736793	0.555801141121893
chr1	48600000	48800000	0.0021232238904124695	10.0	-0.9344505823765753	-0.6572506785812153	0.49119600111686157
chr1	48800000	49000000	0.0020861950382171997	4.0	-0.8959829797478723	-0.6715042200123527	0.40523590349862487
chr1	49000000	49200000	0.0022702731867294285	5.0	-0.9037810941132707	-0.6642277828271596	0.34423823976981716
chr1	49200000	49400000	0.0022509879789916077	5.0	-0.8903242574888172	-0.6505365059844187	0.27890490003270924
chr1	49400000	49600000	0.002343125915722727	5.0	-0.9311479320585628	-0.6723049762600469	0.30324849186202124
chr1	49600000	49800000	0.002295881122087901	4.0	-0.9242112156760244	-0.6828210694333781	0.25769701139926154
chr1	49800000	50000000	0.0025427115345452943	6.0	-0.9488591433282151	-0.7024165423845152	0.3285962133114486
chr1	50000000	50200000	0.0020770837552949754	15.0	-0.956489756338753	-0.7382034131246822	0.4155350524085213
chr1	50200000	50400000	0.0017917702953755973	8.0	-0.7073024752921835	-0.6447009710209695	0.4973398976682056
chr1	50400000	50600000	0.0019131306581514282	9.0	-0.033478716301732395	-0.17980165718970295	1.0448145321210236
chr1	50600000	50800000	0.0019226968243185975	5.0	0.0981678685743365	-0.0672689859430389	0.7989548844679408
chr1	50800000	51000000	0.002084944504781699	6.0	0.20132138074958045	-0.019159842704775942	0.8453554733751769
chr1	51000000	51200000	0.0018963198602035987	9.0	0.08408145490070061	-0.024032598665041108	0.5466335550741961
chr1	51200000	51400000	0.001700380977772405	30.0	0.542328583310487	0.1289010381774859	0.5168532925322559
chr1	51400000	51600000	0.001927878397737941	14.0	0.7212460337013902	0.20286099759573267	0.35913559029665837
chr1	51600000	51800000	0.0019306868075934485	42.0	0.8402919780011643	0.2167440434635844	0.27664251891155844
chr1	51800000	52000000	0.0017805522994877633	19.0	0.8875698766381391	0.2094000809674254	0.10812093432732887
chr1	52000000	52200000	0.0018683953418486192	21.0	0.8094416665179062	0.1752095566935937	-0.09161622381198127
chr1	52200000	52400000	0.0019209069575985068	19.0	0.8048625256014671	0.17403067648867956	-0.15567957555425302
chr1	52400000	52600000	0.0020498120307053213	27.0	0.8661406150831288	0.15686602404558772	-0.18907162943947026
chr1	52600000	52800000	0.001751204046263951	12.0	0.7420797033495681	0.15355548877741665	-0.27202425386400975
chr1	52800000	53000000	0.0018745069618922477	45.0	0.7955788770477307	0.1591077744529859	-0.21171928238160612
