chrom	start	end	weight	ref	E1	E2	E3
chr1	13200000	13400000	0.004579499766845952	13.0	0.2514508843479075	-0.27553021489600477	-0.6774691379957887
chr1	13400000	13600000	0.0018308946273073382	16.0	0.3780407134544409	-0.09327603431067048	-0.6183942912463305
chr1	13600000	13800000	0.0018195073917060462	30.0	0.34452443098402213	-0.05132717060582446	-0.6165091657882711
chr1	13800000	14000000	0.0017930050027654782	4.0	0.38690594547689033	-0.10913423088145749	-0.5992365817842682
chr1	14000000	14200000	0.0019214370954224358	1.0	0.3168930257550918	-0.07970008291671267	-0.594615144957905
chr1	14200000	14400000	0.0019620748909309916	2.0	0.29919210191468726	-0.0372093067508923	-0.640961007605852
chr1	14400000	14600000	0.0016079632517771274	3.0	0.32648226839514555	-0.10679086910321657	-0.6637435382434036
chr1	14600000	14800000	0.0015060261820509515	4.0	0.39319637854093753	-0.026597680941680173	-0.6102184750362029
chr1	14800000	15000000	0.0013892037767431783	7.0	0.4209636852873846	0.0024275509872901096	-0.6214237267549511
chr1	15000000	15200000	0.0013618330381611789	17.0	0.4673698538107316	-0.0069838299572938895	-0.5960998428781205
chr1	15200000	15400000	0.0014339905127633502	30.0	0.5253901681176899	0.049015076699223795	-0.6156432435809578
chr1	15400000	15600000	0.0013598024634558124	41.0	0.6084559075585456	0.06821365990538267	-0.5775333127483275
chr1	15600000	15800000	0.0013639888466312135	40.0	0.6379894426569613	0.0529036903091523	-0.5846455122244392
chr1	15800000	16000000	0.001462872511594187	23.0	0.5856455813135054	0.05356170743791976	-0.6046897813655565
chr1	16000000	16200000	0.0013217537293642855	31.0	0.6795648928077507	0.05056191159193467	-0.5704997992542444
chr1	16200000	16400000	0.001451055428868401	26.0	0.5712554616945449	0.01954006664335307	-0.5857723940780649
chr1	16400000	16600000	0.0020923281475367862	33.0	0.6217394828217687	0.03773111652796274	-0.5928262308104637
chr1	16600000	16800000	0.0013753136778856079	17.0	0.6194297436850779	0.01755966022464292	-0.5725090079405318
chr1	16800000	17000000	0.0024202655017856794	45.0	0.6722261588773394	0.022840425492897585	-0.5664214430344837
chr1	17000000	17200000	0.0009430919113090148	28.0	0.4673840000662652	-0.10261304960561249	-0.7354706132902817
chr1	17200000	17400000	0.0013193479759702903	13.0	0.5545770788064365	-0.04567872369764166	-0.5826659935582289
chr1	17400000	17600000	0.0013066570980437336	8.0	0.5221127791640024	-0.0692283175188335	-0.6134285405300934
chr1	17600000	17800000	0.0013218691566265512	12.0	0.5586984340210432	-0.06901402876215079	-0.5799058752581516
chr1	17800000	18000000	0.0014516954135292562	2.0	0.4504559279369773	-0.1109245953594345	-0.5966144599432988
chr1	18000000	18200000	0.001464781875577473	4.0	0.49850260546678976	-0.10275600653380365	-0.5858441576534125
chr1	18200000	18400000	0.0014204475399427732	5.0	0.4933753491851826	-0.07098408665554816	-0.5996581952604052
chr1	18400000	18600000	0.0015138998068021082	1.0	0.490868088911766	-0.07674545451124228	-0.6286311999388746
chr1	18600000	18800000	0.0013521423879895337	3.0	0.5160513231651823	-0.07470220099797376	-0.604492117962841
chr1	18800000	19000000	0.0013048470544281298	13.0	0.5415545635086109	-0.08948258643076042	-0.5916300375229999
chr1	19000000	19200000	0.0015920646602900546	18.0	0.5828407179128245	-0.047654220750572004	-0.6155184305479655
chr1	19200000	19400000	0.00140888649489917	45.0	0.5537071483907179	-0.04098847900128103	-0.6090862534874012
chr1	19400000	19600000	0.0014764600306395638	25.0	0.4561895465591257	-0.04920632537237507	-0.6432960755032554
chr1	19600000	19800000	0.0013533230745494756	35.0	0.494016621611277	-0.07891658525890168	-0.6112340860616109
chr1	19800000	20000000	0.0015687213092303138	14.0	0.4500442370532958	-0.05483804587451973	-0.6328460998001697
chr1	20000000	20200000	0.0016731103062420925	19.0	0.42702166357913446	-0.04706604008222305	-0.5971658458943898
chr1	20200000	20400000	0.0015572842438273187	15.0	0.4899501554659097	-0.04772369162177865	-0.5830106165140208
chr1	20400000	20600000	0.0015151254727846142	12.0	0.4625976809427259	-0.07778373173662415	-0.6359971453556148
chr1	20600000	20800000	0.0014490640475086018	44.0	0.4912475289405938	-0.0603439380978463	-0.6414338761366235
chr1	20800000	21000000	0.001913033634053332	14.0	0.3942914171653038	-0.0076091676664386725	-0.670186344011731
chr1	21000000	21200000	0.0017243840170888657	10.0	0.3653612705662814	-0.03537618129640193	-0.7056463107808905
chr1	21200000	21400000	0.001343776289561438	15.0	0.4523603253691206	-0.084009655384086	-0.6713350907058667
chr1	21400000	21600000	0.0016766448900300715	32.0	0.5249981149563597	-0.07511199943996302	-0.62679589715819
chr1	21600000	21800000	0.0014606906759486937	29.0	0.529252056407325	-0.1263575515833028	-0.6492881408507273
chr1	21800000	22000000	0.001427236137596741	23.0	0.5721208522082133	-0.10425024762258392	-0.6536838226879901
chr1	22000000	22200000	0.0014075242025308314	26.0	0.4681260534186289	-0.1438447692084272	-0.6936084683594346
chr1	22200000	22400000	0.0014762919411633276	2.0	0.5032741810471987	-0.06503426991532046	-0.6490780679032265
chr1	22400000	22600000	0.0015105373411520061	8.0	0.48527811278544425	-0.1476522449665864	-0.625390967083068
chr1	22600000	22800000	0.0014560030020496903	19.0	0.5448313803187183	-0.05764364553802595	-0.6456993773507146
chr1	22800000	23000000	0.0014381341655796795	11.0	0.4846722899215387	-0.06908580808817526	-0.6553298917378324
chr1	23000000	23200000	0.0014816223979444909	20.0	0.3517718904929924	-0.1280007458508536	-0.7200567375748972
chr1	23200000	23400000	0.0014990510070439788	26.0	0.43329668351180617	-0.07251434419946294	-0.7283131370559992
chr1	23400000	23600000	0.0013508010479481376	25.0	0.49962100374814183	-0.06093758689110212	-0.6918773048633062
chr1	23600000	23800000	0.0014901962216706522	43.0	0.49188552262090945	-0.06120096931744766	-0.6685244177307069
chr1	23800000	24000000	0.0016958109768301147	42.0	0.48043330408917445	-0.04576279860997611	-0.6885450144064281
chr1	24000000	24200000	0.001410561230210944	12.0	0.46469402970825807	-0.014064007189802108	-0.6346868813264533
chr1	24200000	24400000	0.0014526469463394137	23.0	0.4719819642356975	0.028829167664476442	-0.67522528263247
chr1	24400000	24600000	0.0014411344273326271	30.0	0.42129938282082185	0.02000220513054149	-0.6798073507950875
chr1	24600000	24800000	0.0015534530534852065	31.0	0.4090775968430526	-0.05983533228007279	-0.7310513460071593
chr1	24800000	25000000	0.00157863951334763	11.0	0.5267129010522759	0.025073092143922265	-0.6637338700947206
chr1	25000000	25200000	0.0015562837686721542	3.0	0.5014325299066567	0.01281692136363101	-0.655892974805316
chr1	25200000	25400000	0.0017231077006325958	56.0	0.41084979060888716	-0.08769092472891829	-0.7669623745661379
chr1	25400000	25600000	0.0016473346984349129	23.0	0.5107882040378173	0.0004948124570862948	-0.6732847142806223
chr1	25600000	25800000	0.0014781014351532128	9.0	0.5014011515562403	-0.00901170131578892	-0.6424217539801433
chr1	25800000	26000000	0.0013723285801152448	59.0	0.4913883090776294	-0.04125115994243342	-0.6803036079626097
chr1	26000000	26200000	0.0013540454867027422	44.0	0.5060468845540006	-0.059015116723056774	-0.6770955723121872
chr1	26200000	26400000	0.0013129290426276876	53.0	0.5423333251475554	-0.03923068369656003	-0.70111126264792
chr1	26400000	26600000	0.0013849457823631496	61.0	0.549166788851129	-0.05719365119090243	-0.6921853929615445
chr1	26600000	26800000	0.0015676136890777875	18.0	0.48010700564951025	-0.09335538645871698	-0.712300479310798
chr1	26800000	27000000	0.001322167872932542	25.0	0.5198960055550311	-0.10532204781100597	-0.7037126772555561
chr1	27000000	27200000	0.0014307546490700811	10.0	0.49194113234858866	-0.05454202173999567	-0.6960986161082565
chr1	27200000	27400000	0.0013921064178667574	47.0	0.4782991934812475	-0.08174992744964257	-0.7084984445689244
chr1	27400000	27600000	0.001471877304371403	9.0	0.501641612538951	-0.05389065165303962	-0.6881264128896444
chr1	27600000	27800000	0.0014053152908671312	34.0	0.44233269312177237	-0.08464263036837924	-0.718389827869609
chr1	27800000	28000000	0.001510139156207271	47.0	0.46597349190272885	-0.0673648612030966	-0.6878733656544717
chr1	28000000	28200000	0.0015861805299795262	16.0	0.3757657440136551	-0.10560821265033477	-0.7279384191748298
chr1	28200000	28400000	0.0015372146955240403	24.0	0.3984267545807223	-0.12595682245667733	-0.7296150396262556
chr1	28400000	28600000	0.0015354561313765576	59.0	0.40298381327912536	-0.10166462089393818	-0.7566907060140919
chr1	28600000	28800000	0.001523671137146268	23.0	0.4022883262568596	-0.1394368044547978	-0.7445157843220106
chr1	28800000	29000000	0.0014212449354563377	13.0	0.3524837429344667	-0.11157611473737683	-0.7225396363702564
chr1	29000000	29200000	0.001493434282166862	33.0	0.37794453843672693	-0.1334576773304798	-0.7165905649133082
chr1	29200000	29400000	0.0012971877202739652	32.0	0.42901317084919105	-0.2411209000714609	-0.6741407607824099
chr1	29400000	29600000	0.0014875961268283045	1.0	0.3743246999862085	-0.23483274057060002	-0.6582085845379024
chr1	29600000	29800000	0.001603359499412826	2.0	0.3550059249447652	-0.272867499295853	-0.6955252832300443
chr1	29800000	30000000	0.0016445176331139292	1.0	0.3620774213963599	-0.22645456876455214	-0.6610994915538171
chr1	30000000	30200000	0.0016585287987127585	2.0	0.3582119566576224	-0.2829304026064702	-0.6600867545605659
chr1	30200000	30400000	0.0016712812184165413	0.0	0.3745778272893886	-0.2471467013518801	-0.6664744476434253
chr1	30400000	30600000	0.0017744738100518053	2.0	0.36456688320145914	-0.22782372023821532	-0.6597020235897801
chr1	30600000	30800000	0.0013315806338198995	12.0	0.4560468707107482	-0.20232454780382111	-0.6571152789900914
chr1	30800000	31000000	0.001473003745067691	38.0	0.4924905778448568	-0.09212623346005175	-0.6512410421950234
chr1	31000000	31200000	0.0014611953165364557	18.0	0.36985983798918676	-0.11858471084574344	-0.7335716885290877
chr1	31200000	31400000	0.0014565460817266283	23.0	0.47509674835897964	-0.08631431129847554	-0.6800043876566632
chr1	31400000	31600000	0.0015189350042902425	23.0	0.5238697148078191	-0.06488841241421481	-0.6410528928158763
chr1	31600000	31800000	0.0012504622627322087	85.0	0.6720899613515013	-0.018801440101808172	-0.6060760720655766
chr1	31800000	32000000	0.00150925130650857	32.0	0.44838455918722464	-0.09320872129228379	-0.6822959443378408
chr1	32000000	32200000	0.0014198266680798199	23.0	0.5311303566184142	-0.09278246138173168	-0.6957055947441942
chr1	32200000	32400000	0.0013613648916888294	83.0	0.5421625147094871	-0.07344587602731385	-0.6616263116934081
chr1	32400000	32600000	0.0015345417282313042	5.0	0.39847142134073116	-0.09585417579450682	-0.7360772797357986
chr1	32600000	32800000	0.0014336367278959972	57.0	0.44320837597477136	-0.09250245187685799	-0.7278478740738352
chr1	32800000	33000000	0.0014896334574150143	44.0	0.5089873829135255	-0.03856993800490262	-0.6765516925774792
chr1	33000000	33200000	0.0014840193190332803	42.0	0.49218711826721645	0.001560500850793004	-0.6467202152378958
chr1	33200000	33400000	0.0015418076573463799	33.0	0.48895828511701056	0.05433514599880057	-0.6493672662291655
chr1	33400000	33600000	0.0015497524601344567	13.0	0.41796973495252765	-0.0057797564914552815	-0.6670476425701768
chr1	33600000	33800000	0.0015616937047551618	10.0	0.40756136709580554	0.0232098569443533	-0.6748615613128486
chr1	33800000	34000000	0.0015661637874860106	16.0	0.3603894995027601	0.04703768677916021	-0.6968301458002438
chr1	34000000	34200000	0.00172289572448673	8.0	0.37254121112608957	0.0016080532424704952	-0.6693686709834457
chr1	34200000	34400000	0.001868330306319456	2.0	0.33804005323861236	0.019272047491681047	-0.684370538741952
chr1	34400000	34600000	0.0017656707468190114	0.0	0.329549604202974	-0.05423907241703004	-0.6779392666421775
chr1	34600000	34800000	0.001552363132072206	10.0	0.43043682737706884	-0.023974888497153235	-0.6659043197267442
chr1	34800000	35000000	0.0015734976181220335	16.0	0.44446366929496633	-0.010569607506119585	-0.6687156563085099
chr1	35000000	35200000	0.0018051952776783548	31.0	0.40249643257823137	-0.06471934562481244	-0.7402611055621235
chr1	35200000	35400000	0.0017477620320489416	9.0	0.34348694091272064	-0.05320355702558896	-0.746350818032332
chr1	35400000	35600000	0.0016611781542059394	34.0	0.43338167637911545	-0.009816608856224929	-0.6727305762167024
chr1	35600000	35800000	0.0015396171185190703	13.0	0.45875231419288476	0.003345386226443581	-0.6983434325814223
chr1	35800000	36000000	0.0016545588881048592	14.0	0.49639458674882464	0.014515205080888324	-0.6898599939616079
chr1	36000000	36200000	0.0014703654554797537	38.0	0.5051493972363463	0.0037584924255963477	-0.6620588333060891
chr1	36200000	36400000	0.00141783302606721	26.0	0.5344090000385896	-0.02674507992674779	-0.6340029006696625
chr1	36400000	36600000	0.0013175820206180508	33.0	0.48255722040253746	-0.09437389666600182	-0.6414720700551562
chr1	36600000	36800000	0.001558872781161793	3.0	0.45213753988948757	-0.09135325219968815	-0.6224414141094289
chr1	36800000	37000000	0.0015890353134894262	5.0	0.46738702276015487	-0.03411943992496074	-0.6146374498679745
chr1	37000000	37200000	0.0015293313332122717	3.0	0.42807006012214055	-0.1102914355501696	-0.6434311399533994
chr1	37200000	37400000	0.0017194347257827366	3.0	0.45688017225072797	-0.07565772210164762	-0.6246214018878856
chr1	37400000	37600000	0.001448144673377528	32.0	0.4754700871222613	-0.1277257605072479	-0.646487303060599
chr1	37600000	37800000	0.0014056710968847691	38.0	0.5503673749327317	-0.040547876760448694	-0.5878670561600543
chr1	37800000	38000000	0.001502806173590753	42.0	0.47571241458413815	-0.09810423440298799	-0.6603431598910307
chr1	38000000	38200000	0.0013806506072256113	12.0	0.4566051921059833	-0.11427183388559337	-0.6871971155787173
chr1	38200000	38400000	0.001515131427162759	2.0	0.42626934807110733	-0.04983106296981535	-0.6874542155088975
chr1	38400000	38600000	0.0015933212200361245	4.0	0.39484789885526544	-0.14470284914070672	-0.685459911000889
chr1	38600000	38800000	0.0016425332919091128	0.0	0.4193603903609288	-0.1031712845050658	-0.6615448347367895
chr1	38800000	39000000	0.001450926754891545	27.0	0.36386699403505585	-0.15642272074303396	-0.7178409908049066
chr1	39000000	39200000	0.0015036083486466376	15.0	0.39686963114673546	-0.10284151018309654	-0.7146526091228076
chr1	39200000	39400000	0.0017397156658533676	20.0	0.43994596943038944	-0.045686677294844255	-0.6973565952300875
chr1	39400000	39600000	0.0018170960887595254	55.0	0.5633580968848008	-0.030720201416596107	-0.6579501854344575
chr1	39600000	39800000	0.0016759213549700587	26.0	0.6215723298914516	0.04714987511117882	-0.5955041174282626
chr1	39800000	40000000	0.0014868835190663496	32.0	0.5122264153355042	0.008688087239896013	-0.6576463555156805
chr1	40000000	40200000	0.001762597271348362	31.0	0.4726443104731563	0.010402195917953081	-0.6675092074764629
chr1	40200000	40400000	0.0018138902652075843	24.0	0.4677031640631803	0.054846534540427525	-0.6783948300465288
chr1	40400000	40600000	0.001826576869923772	34.0	0.47927244211376	0.0646806290095625	-0.6544380405376614
chr1	40600000	40800000	0.0015778961843563853	33.0	0.6007298148058143	0.15076055121637658	-0.6167271143293624
chr1	40800000	41000000	0.0014202984307529571	17.0	0.5513813179048053	0.09619693304782352	-0.65293899120152
chr1	41000000	41200000	0.0018036481364194215	32.0	0.4857470639732063	0.15590588149517254	-0.6507013297765719
chr1	41200000	41400000	0.0015975307627063492	11.0	0.5334519412396241	0.16150981957159102	-0.628725851047774
chr1	41400000	41600000	0.0014431873832829003	11.0	0.552139701145474	0.11673470240957282	-0.602566494159972
chr1	41600000	41800000	0.0015690242308398978	4.0	0.48848870140413014	0.07138180307770563	-0.6062319170534736
chr1	41800000	42000000	0.0019119919547656281	5.0	0.4304602898461327	0.08065408571190953	-0.6335311584931478
chr1	42000000	42200000	0.0019366958188613455	11.0	0.4035197129968865	0.009865821042608813	-0.6288877984742786
chr1	42200000	42400000	0.0019346265318634674	11.0	0.4118366795865626	0.02614392030544854	-0.6990929449118086
chr1	42400000	42600000	0.0018343298456820643	29.0	0.4112295951772963	-0.01623361531085795	-0.6623583412381231
chr1	42600000	42800000	0.0015100204340316938	45.0	0.503054425773389	0.0055814213779659715	-0.6706033747421304
chr1	42800000	43000000	0.0015943564917035562	34.0	0.583098000135627	0.002805507629067158	-0.6646259802694929
chr1	43000000	43200000	0.0016105840892944178	23.0	0.5867093836658686	0.020883264520035548	-0.6469456320653865
chr1	43200000	43400000	0.0014368042365630284	60.0	0.6012729810434814	-0.005447188513307092	-0.6454031776614941
chr1	43400000	43600000	0.0014098561395000852	40.0	0.6896825644579238	0.0030886556938858616	-0.61929753560307
chr1	43600000	43800000	0.0015955889390016815	57.0	0.6854557007102307	0.006213618764816025	-0.6435773300637205
chr1	43800000	44000000	0.0013805539853593571	114.0	0.6685216041348081	0.07639899100402538	-0.6102056091052219
chr1	44000000	44200000	0.00145195586065163	40.0	0.5871264911036783	0.060019602312772175	-0.6819615803479386
chr1	44200000	44400000	0.0013394536746328205	27.0	0.630386601041013	0.15393572893186228	-0.6489978558385343
chr1	44400000	44600000	0.001529876227851576	6.0	0.58576033720509	0.2031428627885766	-0.6451164397066625
chr1	44600000	44800000	0.001323217797407562	71.0	0.6565105879372584	0.11652004296107658	-0.6552144189084543
chr1	44800000	45000000	0.0015053202379262315	33.0	0.5391916666213918	0.12743170879572213	-0.6737581031162894
chr1	45000000	45200000	0.001919097036532141	29.0	0.46778965620623375	0.1459561690517364	-0.6981248838616482
chr1	45200000	45400000	0.0015881320949719321	53.0	0.5184620942158636	0.13772318077529425	-0.6723318352826364
chr1	45400000	45600000	0.001487257004444652	54.0	0.4922405827480471	0.10477271782515206	-0.7090153377066896
chr1	45600000	45800000	0.001604494942801759	55.0	0.5083578948662871	0.1548590211554975	-0.6892784637174385
chr1	45800000	46000000	0.0018460179158694598	4.0	0.4758451511938532	0.19533592701587277	-0.6712153388801083
chr1	46000000	46200000	0.0015277908023460772	40.0	0.578390866112422	0.25424902704422225	-0.636563924386428
chr1	46200000	46400000	0.0014609806046153686	40.0	0.6530206135667207	0.36018318777137226	-0.607592978674584
chr1	46400000	46600000	0.0012640095175411395	45.0	0.6483897262221201	0.6008197238762781	-0.5795882549925272
chr1	46600000	46800000	0.0017132814167098844	51.0	0.49099973820468723	0.6121268897062734	-0.5984367069733151
chr1	46800000	47000000	0.002342202298564754	22.0	0.31694335096125087	0.556129496678096	-0.5908474057643788
chr1	47000000	47200000	0.0022772065889803852	17.0	0.3458860214809045	0.5887766307870678	-0.5905803652355684
chr1	47200000	47400000	0.0015509377660336706	22.0	0.3320675294211138	0.6012471904408939	-0.602075080060918
chr1	47400000	47600000	0.001386844621656318	5.0	0.22507436870168276	0.6681871594146983	-0.5516802878675081
chr1	47600000	47800000	0.001525594385531932	5.0	0.1287410378944809	0.7023066272547157	-0.5025534751324281
chr1	47800000	48000000	0.0015191348951634368	3.0	0.0010877627492721826	0.7472582067809243	-0.4593648720942724
chr1	48000000	48200000	0.0018592337581871852	6.0	-0.14239761341424342	0.5596217441563089	-0.4676144739729479
chr1	48200000	48400000	0.002254424449599842	23.0	-0.347621431664952	0.4656645640219206	-0.4347061884255318
chr1	48400000	48600000	0.0020852640474571396	14.0	-0.3735771879250452	0.426391495629761	-0.42034206682461656
chr1	48600000	48800000	0.0018425316706267114	10.0	-0.36193794753260083	0.4134455885777436	-0.4015212117232008
chr1	48800000	49000000	0.001978442829312661	4.0	-0.4437581204811488	0.1468193756332842	-0.45135876661591234
chr1	49000000	49200000	0.0024087221868243423	5.0	-0.500523544982112	-0.06955476030154	-0.44940033960469516
chr1	49200000	49400000	0.0024786737760120366	5.0	-0.4681899120393258	-0.009222321848444381	-0.47253833814017726
chr1	49400000	49600000	0.002713839287253843	5.0	-0.4634421848044919	-0.09203474576502718	-0.4797276594890309
chr1	49600000	49800000	0.002669850296542852	4.0	-0.44438440362074366	-0.08844865595713433	-0.5031444463180109
chr1	49800000	50000000	0.0028018720292223792	6.0	-0.48365909950689606	-0.04236097924360995	-0.4560853709238497
chr1	50000000	50200000	0.0019581969102833697	15.0	-0.4197635744768345	0.21024262697690949	-0.43811189892295793
chr1	50200000	50400000	0.001667769326182823	8.0	-0.3163008715885653	0.3314242286931295	-0.4503211731753295
chr1	50400000	50600000	0.0019684223694092277	9.0	-0.2072479515503666	0.5338623347964867	-0.4845749055824869
chr1	50600000	50800000	0.0020401815675490376	5.0	-0.1468878969262859	0.4332741942582114	-0.5048322922553506
chr1	50800000	51000000	0.0022258052713265554	6.0	-0.11952119174780546	0.5124711921784008	-0.49693989537263356
chr1	51000000	51200000	0.0019003936960376394	9.0	-0.10618953319328364	0.41888049234028024	-0.5272200037987543
chr1	51200000	51400000	0.0015492373445195162	30.0	0.11015469728578454	0.57499513338772	-0.5482563796209934
chr1	51400000	51600000	0.0017937537945183987	14.0	0.1801358596963005	0.6231871161416426	-0.5695871214930652
chr1	51600000	51800000	0.0017975713613893702	42.0	0.26665602737365723	0.6329308020012773	-0.5707218172851634
chr1	51800000	52000000	0.0015866705462705352	19.0	0.42783345582878135	0.5980970544929992	-0.5504233056519825
chr1	52000000	52200000	0.0016199617930734724	21.0	0.45181935468416656	0.4779867224473225	-0.6060571002832297
