chrom	start	end	weight	ref	E1	E2	E3
chr1	13600000	13800000	0.0024992691534373905	30.0	-0.41552654722353016	-0.12159269086028636	0.9772038722963731
chr1	13800000	14000000	0.0027960245765626694	4.0	-0.8276748959052674	-0.33958059459850864	0.6401791268096765
chr1	14000000	14200000	0.00306109635728416	1.0	-0.9416910769542345	-0.44812125676054443	0.5417770762575016
chr1	14200000	14400000	0.003131628462135443	2.0	-0.9669143050824786	-0.3389334654264704	0.5005899954231128
chr1	14400000	14600000	0.0029083716450166606	3.0	-0.884918654292722	-0.32451180791586826	0.5385688558281978
chr1	14600000	14800000	0.002786629600917736	4.0	-0.8608461129475499	-0.27908434470316146	0.6121079729362561
chr1	14800000	15000000	0.002337725039529975	7.0	-0.356756963616094	-0.10501777649070482	1.0135893057647885
chr1	15000000	15200000	0.0022578086379374303	17.0	-0.015608620353342635	-0.012248178475832238	1.0083535039404825
chr1	15200000	15400000	0.0024321769250131974	30.0	0.37206982972242225	0.15306219774687138	1.1717552327214482
chr1	15400000	15600000	0.002345568013128152	41.0	0.6412175727865419	0.16834413770724427	0.8391708245000212
chr1	15600000	15800000	0.0024232049990224056	40.0	0.8569781906526881	0.15084531021007963	0.27464931990588115
chr1	15800000	16000000	0.0024446281309396622	23.0	0.9071419217310155	0.12897468479963609	0.11831921252894423
chr1	16000000	16200000	0.0026827056502665343	31.0	0.9215904012571997	0.09742087650147925	-0.06712701617181543
chr1	16200000	16400000	0.0024789884769769455	26.0	0.8597703358977656	0.10204335971692204	-0.04559063266537811
chr1	16400000	16600000	0.0035018664577651	33.0	0.7349916981843372	0.06616970137248623	0.01670301233095593
chr1	16600000	16800000	0.002041383819029422	17.0	0.6440147313148427	0.08375123903046039	0.18316954942616365
chr1	16800000	17000000	0.003588114419091716	45.0	0.6710258473210778	0.08392084119464896	0.17729099505593127
chr1	17000000	17200000	0.00135089275574755	28.0	0.4888720344814477	0.022875728761919404	-0.07850815355340818
chr1	17200000	17400000	0.002497185407936423	13.0	0.6410147086822181	0.13200547482492656	0.42122461023400853
chr1	17400000	17600000	0.00238963958473518	8.0	0.4328639167987995	0.039259920933672275	0.689357136200686
chr1	17600000	17800000	0.002370301577926965	12.0	0.08084288767289911	-0.004436268164719065	0.8626361607268751
chr1	17800000	18000000	0.0024976828384193615	2.0	-0.3348134939482275	-0.15743551302743955	0.7337411763068035
chr1	18000000	18200000	0.002827557086779731	4.0	-0.81502601243524	-0.3568653412391748	0.603579434105798
chr1	18200000	18400000	0.0029542675409209075	5.0	-0.8690470314365457	-0.39058010245814695	0.6580171331883533
chr1	18400000	18600000	0.0027575795838478863	1.0	-0.7840105344551916	-0.4139358223861526	0.6362511454600375
chr1	18600000	18800000	0.00246950080725714	3.0	-0.3850455242007731	-0.13092328301913567	0.8394470701084551
chr1	18800000	19000000	0.002196979982394925	13.0	0.26034932233366587	0.06336067741111326	0.7980299964477137
chr1	19000000	19200000	0.0026641662239408853	18.0	0.587396994035416	0.1252423533622711	0.4451345430415359
chr1	19200000	19400000	0.0022586570401136297	45.0	0.6510932196960976	0.04043024850264993	0.19253762060216398
chr1	19400000	19600000	0.0023030251908799895	25.0	0.6863621924789478	0.029176112093424127	0.2209462534237334
chr1	19600000	19800000	0.002230858180824572	35.0	0.5844494927976015	0.056405009607831506	0.12878256919211933
chr1	19800000	20000000	0.0025045460900431755	14.0	0.3655352249334082	-0.003960992843636337	0.08727321155564338
chr1	20000000	20200000	0.0026894521136597025	19.0	0.1719002964218395	-0.021276488737188605	0.1196630657160855
chr1	20200000	20400000	0.002617798904367193	15.0	0.28232900543591216	0.03733152639102891	0.10012911997458682
chr1	20400000	20600000	0.0024912019697445123	12.0	0.5030661314483023	0.03948870450337852	-0.03512435755536564
chr1	20600000	20800000	0.002374804802012698	44.0	0.6379901383557698	-0.00018383622300976386	-0.2814629005808043
chr1	20800000	21000000	0.0027717536609940478	14.0	0.7007621266946481	0.006232006785160685	-0.25599225320280444
chr1	21000000	21200000	0.0025676475973554864	10.0	0.6398712869015162	0.022856023143891558	-0.35273698391781844
chr1	21200000	21400000	0.0023353347817793094	15.0	0.6147023289144736	-0.01540955465984769	-0.46130756048425353
chr1	21400000	21600000	0.0030827343908361024	32.0	0.6534683473278053	0.007021090883854087	-0.3959924262522264
chr1	21600000	21800000	0.0025864508570222406	29.0	0.641598121067613	-0.04369514781814359	-0.5911474385162366
chr1	21800000	22000000	0.0027938579066771664	23.0	0.6585735549186748	-0.046117259598376696	-0.6000094318986834
chr1	22000000	22200000	0.0024195912572752606	26.0	0.5349696879253079	-0.038528144924152734	-0.4891249200273422
chr1	22200000	22400000	0.002705571183037123	2.0	0.515993587045447	-0.059874835384333344	-0.39299537724388606
chr1	22400000	22600000	0.002578466278532281	8.0	0.5135212121943454	-0.08518823780611393	-0.44067192242037695
chr1	22600000	22800000	0.002622724650082021	19.0	0.5893813753854272	-0.0571360039430584	-0.44274284743259057
chr1	22800000	23000000	0.0025277219565263006	11.0	0.5446491063942972	-0.05454857246195162	-0.43013664150284747
chr1	23000000	23200000	0.0022277755483476143	20.0	0.5467983069709251	-0.03126494173342052	-0.49605728590470627
chr1	23200000	23400000	0.002410200478303687	26.0	0.608564612796124	-0.0009357867476142669	-0.5331531753184167
chr1	23400000	23600000	0.0023991975777839097	25.0	0.6306375296229454	0.0009918580606578804	-0.5602420870167631
chr1	23600000	23800000	0.00258296512325519	43.0	0.6318880835226366	-0.04866713908897386	-0.5653793985789671
chr1	23800000	24000000	0.0027693742316674485	42.0	0.6072251145514999	-0.054344059153625286	-0.540591833781473
chr1	24000000	24200000	0.002489901747324929	12.0	0.5776794476744205	-0.043179692592600565	-0.5298316293327464
chr1	24200000	24400000	0.0025272064415458526	23.0	0.6240442313779195	-0.031352642445239	-0.45271092048556844
chr1	24400000	24600000	0.002376749343648335	30.0	0.5922480016615678	-0.02285107841431474	-0.4677254695917042
chr1	24600000	24800000	0.002483684808927515	31.0	0.6189996408939501	-0.03384238403284487	-0.4978850381600721
chr1	24800000	25000000	0.0027039452688081356	11.0	0.6301584395287725	-0.042445311778215554	-0.4638089520342998
chr1	25000000	25200000	0.002739732565852866	3.0	0.5983519320482465	-0.053448095598177224	-0.4456893797503026
chr1	25200000	25400000	0.0025164143525995366	56.0	0.4922221778893551	-0.04741003996753301	-0.5340981246582848
chr1	25400000	25600000	0.002803194563981573	23.0	0.6528420769122562	-0.01589982488025611	-0.475882017987256
chr1	25600000	25800000	0.0027950418077311995	9.0	0.6525843253712862	-0.032056058620518635	-0.42252190215252466
chr1	25800000	26000000	0.0023159944260517846	59.0	0.6893315205196395	-0.033420434006620835	-0.5485735904101351
chr1	26000000	26200000	0.0024743997105343882	44.0	0.6611718260307166	-0.010598731405159526	-0.5371486986716788
chr1	26200000	26400000	0.0024532128878717997	53.0	0.72300189524353	0.033419668256363375	-0.5500167716243456
chr1	26400000	26600000	0.0024646480032467903	61.0	0.7388380061884889	-0.011586884727144467	-0.5977174062230887
chr1	26600000	26800000	0.0025633544687435673	18.0	0.806871431593387	0.025971018133100387	-0.5214330581953907
chr1	26800000	27000000	0.0023496284101341383	25.0	0.7612447935255267	-0.01280819390027001	-0.5894793005140393
chr1	27000000	27200000	0.002602626304070156	10.0	0.7832901923105807	0.010516204691858511	-0.523635142419593
chr1	27200000	27400000	0.002496394971090531	47.0	0.7385038453517443	0.02789978435464873	-0.5350877174066537
chr1	27400000	27600000	0.002614861859711501	9.0	0.8782286278162377	0.038257577233844084	-0.45803684257926586
chr1	27600000	27800000	0.002397816923705193	34.0	0.7644223635582755	0.054758039024974	-0.4616646250324765
chr1	27800000	28000000	0.002478259582346957	47.0	0.8222128805951154	0.08308199513046027	-0.35142098745894246
chr1	28000000	28200000	0.002485833623279511	16.0	0.8170269107924865	0.11174722276572416	-0.24393341460397194
chr1	28200000	28400000	0.0024637544470350456	24.0	0.766081187971854	0.12994377045124236	-0.18149803257815247
chr1	28400000	28600000	0.002487597174263134	59.0	0.7334842854508486	0.1270585858147284	-0.042592169308545175
chr1	28600000	28800000	0.0024209590863582416	23.0	0.6185922963947248	0.15306260192855106	0.26549398657176654
chr1	28800000	29000000	0.002468379208209791	13.0	0.3484437494034593	0.12589454739059008	0.5065933967594674
chr1	29000000	29200000	0.002371776954764369	33.0	0.29008876222080604	0.15209120073096047	0.6329748471382316
chr1	29200000	29400000	0.0021813714824533937	32.0	-0.13886168309201596	-0.0433242122849411	0.6267658719255136
chr1	29400000	29600000	0.002617358500028834	1.0	-0.715038320404002	-0.2292090018145253	0.4805256375838907
chr1	29600000	29800000	0.002457835275606035	2.0	-0.4570079254346929	-0.11495743144399875	0.5552505140590187
chr1	29800000	30000000	0.002752190372100779	1.0	-0.7077464156432189	-0.19468663756991703	0.4264216134909024
chr1	30000000	30200000	0.0027066847218930263	2.0	-0.6123280596316416	-0.20619386259843642	0.4142521655250402
chr1	30200000	30400000	0.0026821173331037897	0.0	-0.7035788364097192	-0.22527425576123547	0.4885808514297372
chr1	30400000	30600000	0.002724862691893542	2.0	-0.42716056021369303	-0.0653374655334066	0.6733978101714243
chr1	30600000	30800000	0.0022884389661422615	12.0	0.010380752828884074	0.022683066469044368	0.6773373987042848
chr1	30800000	31000000	0.0024884162740567866	38.0	0.5880446558118114	0.1764154260641742	0.662441614302785
chr1	31000000	31200000	0.0023998494483246286	18.0	0.6370382292225705	0.14740786004022235	0.14281561584570063
chr1	31200000	31400000	0.0024698600600504056	23.0	0.7399448250301737	0.11156330556387482	-0.023438747486409516
chr1	31400000	31600000	0.0027686028646761694	23.0	0.7885961574274685	0.12293909943283249	-0.20144467343453104
chr1	31600000	31800000	0.0025527297344334417	85.0	0.8849547378152764	0.09984162094902493	-0.34308110756813504
chr1	31800000	32000000	0.0025463950867498347	32.0	0.8088201973608665	0.1093121545215294	-0.3152575991612613
chr1	32000000	32200000	0.002385331253131014	23.0	0.8486915131005867	0.09391339562992068	-0.3477450125014002
chr1	32200000	32400000	0.0024956129442831806	83.0	0.8520801130683237	0.09678157553116579	-0.2899697898374114
chr1	32400000	32600000	0.0025430680163157143	5.0	0.7399943022901115	0.1318566634386895	-0.1378083538217172
chr1	32600000	32800000	0.002439087330236264	57.0	0.7799651698329755	0.1261371224541852	-0.03111574552231015
chr1	32800000	33000000	0.0025043174983081754	44.0	0.7658999006481397	0.12985194260375496	0.29538181090933385
chr1	33000000	33200000	0.0024416525916667563	42.0	0.5802830289423162	0.1664345327529009	0.5581183520980711
chr1	33200000	33400000	0.002484356927252456	33.0	0.38026021890215667	0.09335559315505361	0.882720983458527
chr1	33400000	33600000	0.0022981886519599583	13.0	-0.08376472102121639	-0.0951004131456699	0.7842920981978736
chr1	33600000	33800000	0.002411502322094911	10.0	-0.4478638212821589	-0.24525867333652407	0.5821707677040131
chr1	33800000	34000000	0.002521499900282975	16.0	-0.3373571510514574	-0.14003443250695527	0.8612202299985835
chr1	34000000	34200000	0.002741456431421911	8.0	-0.4913145517824927	-0.2123724695351429	0.6438667822270371
chr1	34200000	34400000	0.0030811607104727027	2.0	-0.9569681326905413	-0.41968676029154917	0.5568031905712914
chr1	34400000	34600000	0.002964905717943789	0.0	-0.9800499737610493	-0.4495254094401542	0.4890536239319921
chr1	34600000	34800000	0.0025008971037506844	10.0	-0.6239172178366039	-0.3769337777044008	0.6247408412055723
chr1	34800000	35000000	0.002531873171053984	16.0	0.0437274261774384	-0.026979898794683498	0.7046037972750745
chr1	35000000	35200000	0.002725182541602435	31.0	0.4266056618392959	0.1404101869408714	0.466962499038763
chr1	35200000	35400000	0.0026086074307814324	9.0	0.5391198475062458	0.14805631578945902	0.33191358431405477
chr1	35400000	35600000	0.002711263287029991	34.0	0.6088166253228428	0.1379732890385467	0.334851491991224
chr1	35600000	35800000	0.0025024510026011573	13.0	0.6445615779231705	0.14828522462496813	0.27194222406079843
chr1	35800000	36000000	0.002513778318241582	14.0	0.7024968266489908	0.12808740217684828	0.29550300263214624
chr1	36000000	36200000	0.0025087885282485856	38.0	0.6309155973414793	0.12709227485035948	0.37700410996746975
chr1	36200000	36400000	0.0024478486560783135	26.0	0.6490779354391846	0.13108760927518506	0.537865688973234
chr1	36400000	36600000	0.0021730735657222956	33.0	-0.03096463047257476	-0.08790455804565517	0.825039628449336
chr1	36600000	36800000	0.002672478709283366	3.0	-0.8094912779996513	-0.5006611736999892	0.6495982019235206
chr1	36800000	37000000	0.002969542402026201	5.0	-0.9485657966431486	-0.5358218697202646	0.6775128784338361
chr1	37000000	37200000	0.002799246525007818	3.0	-0.9565443361657526	-0.4585942512954423	0.6305743817619662
chr1	37200000	37400000	0.00280416676453664	3.0	-0.8982822421056482	-0.5034623785345307	0.6112266711739083
chr1	37400000	37600000	0.0021640775055653994	32.0	0.0629305061504978	-0.07127674525193313	0.8150834561551338
chr1	37600000	37800000	0.0024195269021997454	38.0	0.24616064788065517	0.02011469597855255	0.8997635531923174
chr1	37800000	38000000	0.0023968544898760632	42.0	0.4000586769614478	0.08996683559077116	0.7640048418345233
chr1	38000000	38200000	0.002278258697455284	12.0	-0.2576845424729832	-0.11978431270726586	0.6967881727739186
chr1	38200000	38400000	0.0025820267485496544	2.0	-0.7202601427064319	-0.24694937498434918	0.651194201900788
chr1	38400000	38600000	0.002911293501151761	4.0	-0.9343344111597672	-0.36944714837029247	0.5143981680657457
chr1	38600000	38800000	0.0027299330486426363	0.0	-0.8586556942850188	-0.3654355882337212	0.5616106795363819
chr1	38800000	39000000	0.002269070355757071	27.0	0.1676838193707648	0.03254816902016061	0.5979326894717993
chr1	39000000	39200000	0.00238515891692005	15.0	0.547407122687873	0.14377325387462467	0.39875976440458016
chr1	39200000	39400000	0.0026696833362252334	20.0	0.6516901538008627	0.19458133646729323	0.29265480316479714
chr1	39400000	39600000	0.002981789367782489	55.0	0.7207414319098612	0.17385562748852668	0.11150410180303369
chr1	39600000	39800000	0.0029082851957866226	26.0	0.8217068939630652	0.136139338756417	-0.00788061202633942
chr1	39800000	40000000	0.0025150422638776835	32.0	0.849871223388514	0.1422194271593509	-0.16388588200961593
chr1	40000000	40200000	0.002618073881284108	31.0	0.8230731265902071	0.094759396611668	-0.27390348795198005
chr1	40200000	40400000	0.0027299280440509126	24.0	0.8052918927737065	0.1507290929189109	-0.22025588466842985
chr1	40400000	40600000	0.0027583881819060233	34.0	0.6553791219159094	0.07049500599830906	-0.22007563224737026
chr1	40600000	40800000	0.0026656393881792704	33.0	0.8151335127019866	0.09154765534703489	-0.2233819724845223
chr1	40800000	41000000	0.0024299688675435754	17.0	0.7859553614957852	0.11211426363123814	-0.28765840482546406
chr1	41000000	41200000	0.0026238489387739343	32.0	0.699160518250101	0.07370703868574159	-0.17522765009727712
chr1	41200000	41400000	0.0026924271303975446	11.0	0.6857922918753216	0.07976432018694006	-0.11206959121529207
chr1	41400000	41600000	0.0024263208942762343	11.0	0.5481603865487918	0.05443231110093533	-0.18581006947908227
chr1	41600000	41800000	0.00232760723973635	4.0	0.6249253816208937	0.04985694042040522	-0.08806130176622491
chr1	41800000	42000000	0.0025447652652195664	5.0	0.5200419023628748	0.0586857875503184	-0.1119783171649692
chr1	42000000	42200000	0.0027282342037590838	11.0	0.31455488174058843	0.006685829571362171	-0.13982552464668843
chr1	42200000	42400000	0.0026569345071232003	11.0	0.3665008969206051	0.035203835880766726	-0.06552353588282224
chr1	42400000	42600000	0.0026755234148547187	29.0	0.19558554439803097	0.023874213100640387	-0.14698029147015412
chr1	42600000	42800000	0.002366027139112288	45.0	0.3784689368138628	0.045047606516016546	-0.18380154444313856
chr1	42800000	43000000	0.0026036071154289147	34.0	0.5800285493678181	0.06696180096115062	-0.24307496526768704
chr1	43000000	43200000	0.0028329786187065065	23.0	0.5146633807839849	0.03669481549177601	-0.30086984831848596
chr1	43200000	43400000	0.0025436009011169745	60.0	0.6831153840722741	0.07080975788200161	-0.42107866477549416
chr1	43400000	43600000	0.0026077952703619785	40.0	0.6934682370198352	0.1056021240451856	-0.474999041023866
chr1	43600000	43800000	0.0026249174030735746	57.0	0.7185100857233128	0.058858534697037876	-0.4153377332445665
chr1	43800000	44000000	0.0023681681028919852	114.0	0.7787843366579731	0.05255697142653945	-0.3377276773162478
chr1	44000000	44200000	0.0023726826714782264	40.0	0.6670266614669346	0.10261122348409416	-0.3099480426523477
chr1	44200000	44400000	0.002357085153531466	27.0	0.6950235252138419	0.06418275642157004	-0.24299988920727214
chr1	44400000	44600000	0.0027703646663211528	6.0	0.6569336404306748	0.07533950128168723	-0.21731924368744276
chr1	44600000	44800000	0.0023514100223694765	71.0	0.7222129650011035	0.0815501285304555	-0.28226959441457733
chr1	44800000	45000000	0.0024308868667247438	33.0	0.6316159258647228	0.12341379824065894	-0.10250902265929707
chr1	45000000	45200000	0.0030236632587972156	29.0	0.22909870323184273	0.055608602137444375	0.01523669376589819
chr1	45200000	45400000	0.002658702734110404	53.0	0.39137218679936886	0.09436675799986699	-0.040578585128168095
chr1	45400000	45600000	0.0024221891274689867	54.0	0.5429451526843988	0.11300419280305965	-0.07376248323190909
chr1	45600000	45800000	0.0025013613911919965	55.0	0.788260183687871	0.15737073015731734	-0.061815570177615776
chr1	45800000	46000000	0.0026990297493209706	4.0	0.7876775342326792	0.19792092174056186	-0.023806875726879832
chr1	46000000	46200000	0.002592990034287822	40.0	0.7972979551432982	0.17947838884828138	-0.015017645433797504
chr1	46200000	46400000	0.0023453702203265806	40.0	0.806840736222644	0.17887836817708938	0.3467129266316219
chr1	46400000	46600000	0.0023876301575195156	45.0	0.4893634808897187	0.09460076066378735	1.0083692171943
chr1	46600000	46800000	0.002538322087790938	51.0	-0.14096643643798598	-0.13402619296471424	1.1274604325512325
chr1	46800000	47000000	0.003671713721140176	22.0	-1.12394613881499	-0.603405006796538	0.5908492664388707
chr1	47000000	47200000	0.0034742337405066852	17.0	-0.8511063678402808	-0.5232918258410455	0.6413567922911394
chr1	47200000	47400000	0.002279848894871982	22.0	0.1181435312248064	-0.003781062817032772	1.0852096399843456
chr1	47400000	47600000	0.002185810019541216	5.0	-0.2415475142578785	-0.10307500665043609	0.9326040181913025
chr1	47600000	47800000	0.0025766086193025743	5.0	-0.6120438619732655	-0.36224648151528105	0.8201876674788324
chr1	47800000	48000000	0.0027082129445979114	3.0	-0.9234726002462148	-0.6858957969300657	0.5999879055313063
chr1	48000000	48200000	0.0029978850681591607	6.0	-0.9169051798110188	-0.7214192358958467	0.4402369498903954
chr1	48200000	48400000	0.0031961847659325213	23.0	-0.9418862601205921	-0.7667886408640733	0.3583722032621735
chr1	48400000	48600000	0.0030674090754199274	14.0	-0.8918889143087034	-0.7550738928752958	0.41988334519945003
chr1	48600000	48800000	0.0028649475985154087	10.0	-0.9729014479182095	-0.7156079930279025	0.35920371558295444
chr1	48800000	49000000	0.002782562988960365	4.0	-0.9149345096636361	-0.750060344832651	0.29757044874285815
chr1	49000000	49200000	0.003049283011824513	5.0	-0.9344676963461952	-0.7401255771771942	0.2276580513077194
chr1	49200000	49400000	0.0030086067606423686	5.0	-0.9218359993327345	-0.7158389085220753	0.1615968714127639
chr1	49400000	49600000	0.003144272462187955	5.0	-0.9545268209207685	-0.7548046509081421	0.170430869941257
chr1	49600000	49800000	0.003052459557529055	4.0	-0.9258686234872012	-0.7819187381677003	0.15838085691391768
chr1	49800000	50000000	0.0034230132526405412	6.0	-0.9636717704785438	-0.7782900808501133	0.1830860527032824
chr1	50000000	50200000	0.0028230334894700543	15.0	-0.9844766945639062	-0.8238940882232505	0.2963625631337179
chr1	50200000	50400000	0.0024666179473713467	8.0	-0.7123108828367357	-0.7074483960397543	0.417455068744908
chr1	50400000	50600000	0.00264399517159893	9.0	0.0010770571364229812	-0.16523934214558345	0.9944008899195164
chr1	50600000	50800000	0.0025942289215659573	5.0	0.11685891761939256	-0.08243008392496962	0.7817159050653403
chr1	50800000	51000000	0.0028484771107986635	6.0	0.23952149034209264	0.01138242453725347	0.789306402525762
chr1	51000000	51200000	0.0026253518495592	9.0	0.1443159978791102	-0.0005620816656476265	0.5344729056194231
chr1	51200000	51400000	0.0023593453442257058	30.0	0.5468774611866286	0.10125540719088566	0.42846879641026425
chr1	51400000	51600000	0.002641767026113058	14.0	0.725534339665443	0.1715620328728546	0.24894223497455215
chr1	51600000	51800000	0.002630621320305799	42.0	0.8184514301878467	0.19013882653053402	0.1662925024353403
chr1	51800000	52000000	0.0024488276557820565	19.0	0.855636482609476	0.19572616465323758	0.004310285125560397
chr1	52000000	52200000	0.002558013306500943	21.0	0.8088757523001341	0.14437667371748686	-0.17594975467386964
chr1	52200000	52400000	0.002595215769323906	19.0	0.8072111026803017	0.16300625962033394	-0.256759626276013
chr1	52400000	52600000	0.002817427362049955	27.0	0.8653504260311871	0.12710158699212273	-0.28707597443380484
chr1	52600000	52800000	0.0024049349336556394	12.0	0.7343769706900086	0.1563404946972094	-0.3437180770873607
chr1	52800000	53000000	0.00256950771641868	45.0	0.7855454502026785	0.14339307180647717	-0.27225671201241225
chr1	53000000	53200000	0.0027077389186808253	30.0	0.9596659807390732	0.1568323447117928	-0.25380132555770635
